"CTDID","Region","Year","Mission","Location","Latitude","Longitude","SiteID","ESTDate","UTCDate","EST.Time","UTCTime","Sample_Depth_m","DIC","TA","pH","pCO2","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","Pressure_db","Density_Sigmat","SiteID.1","Survey_design","Sample_frequency","Date","Season","Precipitation","Month","BestSalinity","TA_0","DIC_0","nTA","nDIC"
"WS19266_15","FLK",2019,"WaltonSmith","FLK",24.79327,-80.74132,"8","9/23/2019","9/23/2019","7:41:00 PM","11:41:00 PM",0,2082.376831,2399.315314,7.9875018370478,481.246448305663,3.69203733275016,35.67652038,NA,NA,29.196,0,NA,"8","Permanent","Single",2020-09-23,"Fall","Wet","September",35.67652038,2823.01923095162,3349.58544604566,2407.34985133297,2106.40642930888
"WS19266_16","FLK",2019,"WaltonSmith","FLK",24.7629,-80.72455,"9","9/23/2019","9/23/2019","7:59:00 PM","11:59:00 PM",0,2087.896618,2400.309991,7.98794462683153,483.311724384306,3.66844488853497,35.12739547,NA,NA,29.1188,0,NA,"9","Permanent","Single",2020-09-23,"Fall","Wet","September",35.12739547,2823.01923095162,3349.58544604566,2401.84301790326,2092.47234697427
"WS19266_17","FLK",2019,"WaltonSmith","FLK",24.7179,-80.6872,"9.5","9/23/2019","9/24/2019","9:06:00 PM","1:06:00 AM",0,2102.520287,2412.508082,7.96953050361645,508.239515831231,3.62337553936533,35.86398614,NA,NA,29.366,0,NA,"9.5","Permanent","Single",2020-09-23,"Fall","Wet","September",35.86398614,2823.01923095162,3349.58544604566,2422.39755556898,2132.56287649037
"WS19266_18","FLK",2019,"WaltonSmith","FLK",24.713,-80.8294,"12","9/23/2019","9/24/2019","10:33:00 PM","2:33:00 AM",0,2089.320153,2399.253671,7.98399442406879,488.286043585998,3.63722457905936,35.19823949,NA,NA,29.066,0,NA,"12","Permanent","Single",2020-09-23,"Fall","Wet","September",35.19823949,2823.01923095162,3349.58544604566,2401.64035481435,2096.41807473069
"WS19266_19","FLK",2019,"WaltonSmith","FLK",24.7538,-80.8481,"11","9/23/2019","9/24/2019","11:31:00 PM","3:31:00 AM",0,2095.45809,2395.534079,7.9746675911979,501.656958023454,3.53250143557121,35.02124503,NA,NA,28.789,0,NA,"11","Permanent","Single",2020-09-23,"Fall","Wet","September",35.02124503,2823.01923095162,3349.58544604566,2395.79340544228,2096.21888457713
"WS19266_20","FLK",2019,"WaltonSmith","FLK",24.787992,-80.859453,"10","9/23/2019","9/24/2019","11:52:00 PM","3:52:00 AM",0,2094.700134,2398.201031,7.98292198727848,489.937476245382,3.54580821002962,35.32273558,NA,NA,28.339,0,NA,"10","Permanent","Single",2020-09-23,"Fall","Wet","September",35.32273558,2823.01923095162,3349.58544604566,2402.08249561209,2106.16572782694
"WS19266_21","FLK",2019,"WaltonSmith","FLK",24.700173,-81.02964,"13","9/24/2019","9/24/2019","1:16:00 AM","5:16:00 AM",0,2125.085914,2396.039699,7.93283877464649,563.560193039291,3.20184390443327,35.28735334,NA,NA,28.04,0,NA,"13","Permanent","Single",2020-09-24,"Fall","Wet","September",35.28735334,2823.01923095162,3349.58544604566,2399.5166952325,2135.05730593103
"WS19266_22","FLK",2019,"WaltonSmith","FLK",24.675132,-81.023548,"14","9/24/2019","9/24/2019","1:27:00 AM","5:27:00 AM",0,2089.035024,2399.280525,7.98694944498778,484.270652827093,3.63292389134124,35.25065992,NA,NA,28.858,0,NA,"14","Permanent","Single",2020-09-24,"Fall","Wet","September",35.25065992,2823.01923095162,3349.58544604566,2402.29364050977,2097.99852904254
"WS19266_23","FLK",2019,"WaltonSmith","FLK",24.6418,-81.0155,"15","9/24/2019","9/24/2019","1:43:00 AM","5:43:00 AM",0,2104.669124,2404.988746,7.96086379817834,520.346893577831,3.52122152194308,35.66210827,NA,NA,29.125,0,NA,"15","Permanent","Single",2020-09-24,"Fall","Wet","September",35.66210827,2823.01923095162,3349.58544604566,2412.74996524994,2127.78243480159
"WS19266_24","FLK",2019,"WaltonSmith","FLK",24.515127,-80.99446,"15.5","9/24/2019","9/24/2019","2:07:00 AM","6:07:00 AM",0,2087.175592,2400.153928,7.97553773349307,497.771612598646,3.66571040205093,35.5992177,NA,NA,29.627,0,NA,"15.5","Permanent","Single",2020-09-24,"Fall","Wet","September",35.5992177,2823.01923095162,3349.58544604566,2407.27173537374,2108.42488841919
"WS19266_25","FLK",2019,"WaltonSmith","FLK",24.598502,-81.182827,"18","9/24/2019","9/24/2019","3:32:00 AM","7:32:00 AM",0,2091.530844,2402.292766,7.9818178498967,490.736943766404,3.63390659103299,35.48784367,NA,NA,29.0335,0,NA,"18","Permanent","Single",2020-09-24,"Fall","Wet","September",35.48784367,2823.01923095162,3349.58544604566,2408.07640122554,2108.82504704681
"WS19266_26","FLK",2019,"WaltonSmith","FLK",24.63306,-81.19329,"17","9/24/2019","9/24/2019","3:59:00 AM","7:59:00 AM",0,2092.602244,2395.907055,7.97900868173275,495.811349941158,3.5729179796933,34.94663168,NA,NA,28.914,0,NA,"17","Permanent","Single",2020-09-24,"Fall","Wet","September",34.94663168,2823.01923095162,3349.58544604566,2395.25479587841,2090.68265751808
"WS19266_27","FLK",2019,"WaltonSmith","FLK",24.66984,-81.20222,"16","9/24/2019","9/24/2019","4:22:00 AM","8:22:00 AM",0,2104.414777,2394.510253,7.96852161564678,510.448330338221,3.40130516688844,35.17727089,NA,NA,27.96,0,NA,"16","Permanent","Single",2020-09-24,"Fall","Wet","September",35.17727089,2823.01923095162,3349.58544604566,2396.66966349355,2110.68963878203
"WS19266_28","FLK",2019,"WaltonSmith","FLK",24.60887,-81.41908,"19","9/24/2019","9/24/2019","5:55:00 AM","9:55:00 AM",0,2105.752565,2367.682558,7.92617263453047,567.79303871728,3.0917616366086,35.16930922,NA,NA,27.773,0,NA,"19","Permanent","Single",2020-09-24,"Fall","Wet","September",35.16930922,2823.01923095162,3349.58544604566,2369.87460267317,2111.74052380757
"WS19266_29","FLK",2019,"WaltonSmith","FLK",24.57658,-81.41918,"20","9/24/2019","9/24/2019","6:11:00 AM","10:11:00 AM",0,2103.020545,2393.03598,7.96047912567189,521.06741705644,3.4117079285801,35.19168683,NA,NA,28.495,0,NA,"20","Permanent","Single",2020-09-24,"Fall","Wet","September",35.19168683,2823.01923095162,3349.58544604566,2395.37807081043,2109.81050296436
"WS19266_30","FLK",2019,"WaltonSmith","FLK",24.53666,-81.41568,"21LK","9/24/2019","9/24/2019","6:33:00 AM","10:33:00 AM",0,2092.705423,2390.61349,7.96430101999781,513.455612390248,3.49525092022416,35.40136034,NA,NA,28.98,0,NA,"21LK","Permanent","Single",2020-09-24,"Fall","Wet","September",35.40136034,2823.01923095162,3349.58544604566,2395.51585854006,2106.95520856033
"WS19266_31","FLK",2019,"WaltonSmith","FLK",24.479507,-81.392898,"21.5","9/24/2019","9/24/2019","7:23:00 AM","11:23:00 AM",0,2091.053409,2398.275796,7.96849532822579,507.710434409045,3.60372223833073,35.55728945,NA,NA,29.526,0,NA,"21.5","Permanent","Single",2020-09-24,"Fall","Wet","September",35.55728945,2823.01923095162,3349.58544604566,2404.93280048253,2110.77838347306
"WS19266_32","FLK",2019,"WaltonSmith","FLK",24.39846,-81.826925,"22.5","9/24/2019","9/24/2019","9:40:00 AM","1:40:00 PM",0,2088.158989,2401.833729,7.98812520545747,480.73121824135,3.63237276782957,35.92949649,NA,NA,28.57,0,NA,"22.5","Permanent","Single",2020-09-24,"Fall","Wet","September",35.92949649,2823.01923095162,3349.58544604566,2412.72980280977,2120.79210604197
"WS19266_33","FLK",2019,"WaltonSmith","FLK",24.47478,-81.71888,"WS","9/24/2019","9/24/2019","11:05:00 AM","3:05:00 PM",0,2108.78122,2400.388245,7.94017003766731,550.857526608868,3.45823212156407,35.36073796,NA,NA,29.836,0,NA,"WS","Permanent","Single",2020-09-24,"Fall","Wet","September",35.36073796,2823.01923095162,3349.58544604566,2404.69977944471,2121.43947350617
"WS19266_34","FLK",2019,"WaltonSmith","FLK",24.45222,-81.830833,"22","9/24/2019","9/24/2019","11:31:00 AM","3:31:00 PM",0,2095.888049,2398.273334,7.96703128765625,511.262193375475,3.5590261376577,35.29914749,NA,NA,29.303,0,NA,"22","Permanent","Single",2020-09-24,"Fall","Wet","September",35.29914749,2823.01923095162,3349.58544604566,2401.87290163819,2106.51268036403
"WS19266_35","FLK",2019,"WaltonSmith","FLK",24.48743,-81.82821,"23","9/24/2019","9/24/2019","11:46:00 AM","3:46:00 PM",0,2094.873746,2400.35647,7.97598491199771,499.543409549019,3.59000249071783,35.23231294,NA,NA,29.077,0,NA,"23","Permanent","Single",2020-09-24,"Fall","Wet","September",35.23231294,2823.01923095162,3349.58544604566,2403.14340109909,2103.14699687588
"WS19266_36","FLK",2019,"WaltonSmith","FLK",24.53686,-81.82811,"24","9/24/2019","9/24/2019","12:07:00 PM","4:07:00 PM",0,2071.834267,2398.192126,8.01922698781528,441.772866959991,3.782229011417,35.37253165,NA,NA,28.337,0,NA,"24","Permanent","Single",2020-09-24,"Fall","Wet","September",35.37253165,2823.01923095162,3349.58544604566,2402.66626270976,2085.2911142432
"CalVal_Sep2019_13","FLK",2019,"CalVal","FLK",24.89818333,-80.61606667,"ADCP_NE","9/26/2019","9/26/2019","10:38:00 AM","02:38:00 PM",0,2131.9,2392.54,7.932,567.042,3.095,34.79586298,NA,NA,27.3,NA,NA,"ADCP_NE","Permanent","Single",2020-09-26,"Fall","Wet","September",34.79586298,2823.01923095162,3349.58544604566,2390.01450587937,2124.75620022139
"CalVal_Sep2019_14","FLK",2019,"CalVal","FLK",24.89663333,-80.6153,"CalVal_SE","9/26/2019","9/26/2019","10:46:00 AM","02:46:00 PM",0,2123.33,2392.65,7.941,551.172,3.172,35.19823949,NA,NA,27.4,NA,NA,"CalVal_SE","Permanent","Single",2020-09-26,"Fall","Wet","September",35.19823949,2823.01923095162,3349.58544604566,2395.07387625324,2130.23637536866
"CalVal_Sep2019_15","FLK",2019,"CalVal","FLK",24.89558333,-80.61663333,"CalVal_S","9/26/2019","9/26/2019","10:55:00 AM","02:55:00 PM",0,2155.65,2396.67,7.891,634.243,2.891,35.04749479,NA,NA,27.4,NA,NA,"CalVal_S","Permanent","Single",2020-09-26,"Fall","Wet","September",35.04749479,2823.01923095162,3349.58544604566,2397.24776931881,2157.26796766426
"CalVal_Sep2019_16","FLK",2019,"CalVal","FLK",24.89646667,-80.6182,"ADCP_S","9/26/2019","9/26/2019","11:04:00 AM","03:04:00 PM",0,2178.66,2410.63,7.873,670.426,2.809,34.97420358,NA,NA,27.4,NA,NA,"ADCP_S","Permanent","Single",2020-09-26,"Fall","Wet","September",34.97420358,2823.01923095162,3349.58544604566,2410.32582821862,2177.79634389055
"CalVal_Sep2019_17","FLK",2019,"CalVal","FLK",24.8977,-80.61816667,"MapCO2_Buoy","9/26/2019","9/26/2019","11:17:00 AM","03:17:00 PM",0,2236.26,2402.16,7.737,957.529,2.152,35.03169854,NA,NA,27.4,NA,NA,"MapCO2_Buoy","Permanent","Single",2020-09-26,"Fall","Wet","September",35.03169854,2823.01923095162,3349.58544604566,2402.54081576751,2237.26739594868
"CalVal_Sep2019_18","FLK",2019,"CalVal","FLK",24.8977,-80.61816667,"MapCO2_Buoy","9/26/2019","9/26/2019","11:17:00 AM","03:17:00 PM",0,2181.08,2406.68,7.863,688.589,2.746,34.8431431,NA,NA,27.4,NA,NA,"MapCO2_Buoy","Permanent","Single",2020-09-26,"Fall","Wet","September",34.8431431,2823.01923095162,3349.58544604566,2404.80572359135,2175.81962089546
"NCRMP_PR_18","PR",2019,"NCRMP","PR",18.10299,-65.40667,"6229","10/6/2019","10/6/2019","12:08:00 PM","04:08:00 PM",0,1980.5,2271.94,7.961,494.824,3.45,34.183,NA,NA,30.7,0,NA,"6229","Random","Single",2020-10-06,"Fall","Wet","October",34.183,2001.00802427718,1714.66362482821,2278.41548267167,1986.853693898
"CalVal_Oct2019_1","FLK",2019,"CalVal","FLK",24.8547,-80.56741667,"Transect 4","10/10/2019","10/10/2019","09:16:00 AM","01:16:00 PM",0,2092.9,2399.02,7.983,490.04,3.578,35.37384205,NA,NA,28.6,NA,NA,"Transect 4","Permanent","Single",2020-10-10,"Fall","Wet","October",35.37384205,2823.01923095162,3349.58544604566,2403.50095916393,2106.18105278162
"CalVal_Oct2019_2","FLK",2019,"CalVal","FLK",24.8694,-80.58501667,"Transect 3","10/10/2019","10/10/2019","09:30:00 AM","01:30:00 PM",0,2095.4,2399.81,7.977,496.968,3.542,35.73819961,NA,NA,28.5,NA,NA,"Transect 3","Permanent","Single",2020-10-10,"Fall","Wet","October",35.73819961,2823.01923095162,3349.58544604566,2408.55170754672,2121.30615132385
"CalVal_Oct2019_3","FLK",2019,"CalVal","FLK",24.88546667,-80.6041,"Transect 2","10/10/2019","10/10/2019","09:38:00 AM","01:38:00 PM",0,2105.52,2403.56,7.97,508.334,3.477,35.65031645,NA,NA,28.3,NA,NA,"Transect 2","Permanent","Single",2020-10-10,"Fall","Wet","October",35.65031645,2823.01923095162,3349.58544604566,2411.21157970967,2128.2136617961
"CalVal_Oct2019_4","FLK",2019,"CalVal","FLK",24.89646667,-80.6182,"ADCP_S","10/10/2019","10/10/2019","09:46:00 AM","01:46:00 PM",0,2109.11,2404.29,7.965,515.253,3.458,35.47867139,NA,NA,28.4,NA,NA,"ADCP_S","Permanent","Single",2020-10-10,"Fall","Wet","October",35.47867139,2823.01923095162,3349.58544604566,2409.93941400454,2125.84625541082
"CalVal_Oct2019_5","FLK",2019,"CalVal","FLK",24.89558333,-80.61663333,"CalVal_S","10/10/2019","10/10/2019","09:50:00 AM","01:50:00 PM",0,2115.63,2410.47,7.962,521.058,3.451,35.65031645,NA,NA,28.4,NA,NA,"CalVal_S","Permanent","Single",2020-10-10,"Fall","Wet","October",35.65031645,2823.01923095162,3349.58544604566,2417.9955307116,2138.13923989009
"CalVal_Oct2019_6","FLK",2019,"CalVal","FLK",24.89663333,-80.6153,"CalVal_SE","10/10/2019","10/10/2019","09:55:00 AM","01:55:00 PM",0,2112.08,2414.77,7.977,500.871,3.546,35.3948084,NA,NA,28.4,NA,NA,"CalVal_SE","Permanent","Single",2020-10-10,"Fall","Wet","October",35.3948084,2823.01923095162,3349.58544604566,2419.32378155609,2125.88364994841
"CalVal_Oct2019_7","FLK",2019,"CalVal","FLK",24.89818333,-80.61606667,"ADCP_NE","10/10/2019","10/10/2019","09:58:00 AM","01:58:00 PM",0,2110.72,2406.99,7.967,513.267,3.472,35.43805073,NA,NA,28.4,NA,NA,"ADCP_NE","Permanent","Single",2020-10-10,"Fall","Wet","October",35.43805073,2823.01923095162,3349.58544604566,2412.13254888645,2126.03365021024
"CalVal_Oct2019_8","FLK",2019,"CalVal","FLK",24.89826667,-80.61738333,"CalVal_N","10/10/2019","10/10/2019","10:02:00 AM","02:02:00 PM",0,2113.31,2405.6,7.959,524.337,3.424,35.58838924,NA,NA,28.4,NA,NA,"CalVal_N","Permanent","Single",2020-10-10,"Fall","Wet","October",35.58838924,2823.01923095162,3349.58544604566,2412.50126721962,2133.74956429789
"CalVal_Oct2019_11","FLK",2019,"CalVal","FLK",24.90518333,-80.6266,"Transect 1","10/10/2019","10/10/2019","10:09:00 AM","02:09:00 PM",0,2125.94,2395.23,7.927,571.246,3.18,35.43674038,NA,NA,28.1,NA,NA,"Transect 1","Permanent","Single",2020-10-10,"Fall","Wet","October",35.43674038,2823.01923095162,3349.58544604566,2400.50229167475,2141.02082773304
"CalVal_Oct2019_9","FLK",2019,"CalVal","FLK",24.8977,-80.61816667,"MapCO2_Buoy","10/10/2019","10/10/2019","11:17:00 AM","03:17:00 PM",0,2155.82,2396.66,7.873,664.097,2.902,35.29259519,NA,NA,28.4,NA,NA,"MapCO2_Buoy","Permanent","Single",2020-10-10,"Fall","Wet","October",35.29259519,2823.01923095162,3349.58544604566,2400.19475451485,2165.71697769803
"CalVal_Oct2019_10","FLK",2019,"CalVal","FLK",24.8977,-80.61816667,"MapCO2_Buoy","10/10/2019","10/10/2019","11:17:00 AM","03:17:00 PM",0,2126.08,2402.4,7.934,562.218,3.263,35.45115427,NA,NA,28.4,NA,NA,"MapCO2_Buoy","Permanent","Single",2020-10-10,"Fall","Wet","October",35.45115427,2823.01923095162,3349.58544604566,2407.7528345126,2141.6504297284
"CalVal_Oct2019_12","FLK",2019,"CalVal","FLK",24.89826667,-80.61738333,"CalVal_N","10/22/2019","10/22/2019","01:57:00 PM","05:57:00 PM",0,2198.22,2416.64,7.804,805.459,2.705,35.62935303,NA,NA,29.8,NA,NA,"CalVal_N","Permanent","Single",2020-10-22,"Fall","Wet","October",35.62935303,2823.01923095162,3349.58544604566,2423.81823868744,2218.55759444063
"CalVal_Oct2019_13","FLK",2019,"CalVal","FLK",24.89818333,-80.61606667,"ADCP_NE","10/22/2019","10/22/2019","02:06:00 PM","06:06:00 PM",0,2185.54,2418.34,7.829,751.602,2.854,35.62018146,NA,NA,29.9,NA,NA,"ADCP_NE","Permanent","Single",2020-10-22,"Fall","Wet","October",35.62018146,2823.01923095162,3349.58544604566,2425.38585282826,2205.80714560805
"CalVal_Oct2019_14","FLK",2019,"CalVal","FLK",24.8977,-80.61816667,"MapCO2_Buoy","10/22/2019","10/22/2019","02:17:00 PM","06:17:00 PM",0,2191.53,2416.87,7.815,781.961,2.781,35.56646134,NA,NA,30,NA,NA,"MapCO2_Buoy","Permanent","Single",2020-10-22,"Fall","Wet","October",35.56646134,2823.01923095162,3349.58544604566,2423.33867382744,2209.97416382868
"CalVal_Oct2019_15","FLK",2019,"CalVal","FLK",24.8977,-80.61816667,"MapCO2_Buoy","10/22/2019","10/22/2019","02:17:00 PM","06:17:00 PM",0,2191.53,2417.69,7.815,780.328,2.788,35.62804281,NA,NA,30,NA,NA,"MapCO2_Buoy","Permanent","Single",2020-10-22,"Fall","Wet","October",35.62804281,2823.01923095162,3349.58544604566,2424.83504893068,2211.94393068794
"CalVal_Oct2019_16","FLK",2019,"CalVal","FLK",24.89663333,-80.6153,"CalVal_SE","10/22/2019","10/22/2019","02:29:00 PM","06:29:00 PM",0,2158.6,2413.07,7.871,669.94,3.075,35.52715293,NA,NA,29.9,NA,NA,"CalVal_SE","Permanent","Single",2020-10-22,"Fall","Wet","October",35.52715293,2823.01923095162,3349.58544604566,2419.15283862974,2176.27187673911
"CalVal_Oct2019_17","FLK",2019,"CalVal","FLK",24.89558333,-80.61663333,"CalVal_S","10/22/2019","10/22/2019","02:41:00 PM","06:41:00 PM",0,2151.84,2412.68,7.882,649.304,3.132,35.69355274,NA,NA,29.8,NA,NA,"CalVal_S","Permanent","Single",2020-10-22,"Fall","Wet","October",35.69355274,2823.01923095162,3349.58544604566,2420.65320177201,2175.11310038254
"CalVal_Oct2019_18","FLK",2019,"CalVal","FLK",24.89646667,-80.6182,"ADCP_S","10/22/2019","10/22/2019","02:49:00 PM","06:49:00 PM",0,2185.91,2410.38,7.815,777.789,2.761,35.68045094,NA,NA,29.8,NA,NA,"ADCP_S","Permanent","Single",2020-10-22,"Fall","Wet","October",35.68045094,2823.01923095162,3349.58544604566,2418.24931625539,2208.10209764048
"CalVal_Nov2019_1","FLK",2019,"CalVal","FLK",24.8547,-80.56741667,"Transect 4","11/8/2019","11/8/2019","10:18:00 AM","02:18:00 PM",0,2055.27,2399.28,8.046,409.137,3.972,35.3266669,NA,NA,28.4,NA,NA,"Transect 4","Permanent","Single",2020-11-08,"Fall","Dry","November",35.3266669,2823.01923095162,3349.58544604566,2403.19833119652,2067.23857930522
"NCRMP_PR_19","PR",2019,"NCRMP","PR",17.94777,-66.6918,"6103","11/15/2019","11/15/2019","09:43:00 AM","02:43:00 PM",0,1996.15,2259.22,7.941,523.242,3.107,34.067,NA,NA,28.9,0,NA,"6103","Random","Single",2020-11-15,"Fall","Dry","November",34.067,2001.00802427718,1714.66362482821,2266.291704974,2003.85912578258
"NCRMP_PR_20","PR",2019,"NCRMP","PR",18.25946,-65.23882,"6277","11/16/2019","11/16/2019","12:05:00 PM","05:05:00 PM",0,2014.67,2281.78,7.938,530.791,3.156,34.346,NA,NA,29.1,0,NA,"6277","Random","Single",2020-11-16,"Fall","Dry","November",34.346,2001.00802427718,1714.66362482821,2287.12632481578,2020.38257699186
"NCRMP_PR_21","PR",2019,"NCRMP","PR",18.29858,-65.32582,"6305","11/18/2019","11/18/2019","01:55:00 PM","06:55:00 PM",0,2004.21,2285.52,7.958,502.525,3.304,34.523,NA,NA,29.3,0,NA,"6305","Random","Single",2020-11-18,"Fall","Dry","November",34.523,2001.00802427718,1714.66362482821,2289.45106660545,2008.21062627689
"WS19322_1","FLK",2019,"WaltonSmith","FLK",25.64521,-80.12708,"1","11/18/2019","11/18/2019","9:03:00 AM","2:03:00 PM",0,2138.901671,2382.121422,7.93363582689905,561.800499006913,2.84967691548005,35.15359167,NA,NA,24.83,0,NA,"1","Permanent","Single",2020-11-18,"Fall","Dry","November",35.15359167,2823.01923095162,3349.58544604566,2384.04777511384,2144.19134224033
"WS19322_2","FLK",2019,"WaltonSmith","FLK",25.6424,-80.104,"2","11/18/2019","11/18/2019","9:15:00 AM","2:15:00 PM",0,2122.396947,2399.591603,7.95531494508723,528.970385756962,3.21565064313677,35.88757014,NA,NA,26.736,0,NA,"2","Permanent","Single",2020-11-18,"Fall","Dry","November",35.88757014,2823.01923095162,3349.58544604566,2410.06380040859,2152.74773039534
"WS19322_3","FLK",2019,"WaltonSmith","FLK",25.6457,-80.0829,"3","11/18/2019","11/18/2019","9:52:00 AM","2:52:00 PM",0,2113.587636,2400.418747,7.95746594124346,525.300657785905,3.34069970269557,35.80633506,NA,NA,27.761,0,NA,"3","Permanent","Single",2020-11-18,"Fall","Dry","November",35.80633506,2823.01923095162,3349.58544604566,2409.93543129657,2141.42149184291
"WS19322_4","FLK",2019,"WaltonSmith","FLK",25.29583333,-80.1622,"EK_OFF","11/18/2019","11/18/2019","12:19:00 PM","5:19:00 PM",0,2108.990723,2400.943952,7.96623462100578,512.71842482678,3.39363896804713,35.80109396,NA,NA,27.752,0,NA,"EK_OFF","Permanent","Single",2020-11-18,"Fall","Dry","November",35.80109396,2823.01923095162,3349.58544604566,2410.38841079255,2136.75057135967
"WS19322_5","FLK",2019,"WaltonSmith","FLK",25.31476,-80.19456,"EK_MID","11/18/2019","11/18/2019","12:34:00 PM","5:34:00 PM",0,2114.540799,2393.284543,7.94915339065077,536.117674337246,3.24420852420184,35.85350426,NA,NA,27.419,0,NA,"EK_MID","Permanent","Single",2020-11-18,"Fall","Dry","November",35.85350426,2823.01923095162,3349.58544604566,2403.51451617575,2143.9414361009
"WS19322_6","FLK",2019,"WaltonSmith","FLK",25.334467,-80.224452,"EK_IN","11/18/2019","11/18/2019","12:50:00 PM","5:50:00 PM",0,2126.062423,2390.004529,7.98298065838745,491.645357606303,3.02901780997814,35.49046431,NA,NA,23.724,0,NA,"EK_IN","Permanent","Single",2020-11-18,"Fall","Dry","November",35.49046431,2823.01923095162,3349.58544604566,2395.98862250629,2142.971031747
"WS19322_7","FLK",2019,"WaltonSmith","FLK",25.108,-80.3796,"4","11/18/2019","11/18/2019","2:39:00 PM","7:39:00 PM",0,2225.601142,2455.449703,7.89785381495438,634.20557199291,2.70593461301085,36.23212346,NA,NA,24.045,0,NA,"4","Permanent","Single",2020-11-18,"Fall","Dry","November",36.23212346,2823.01923095162,3349.58544604566,2467.94941307276,2263.8237825034
"WS19322_8","FLK",2019,"WaltonSmith","FLK",25.094193,-80.356068,"5","11/18/2019","11/18/2019","2:50:00 PM","7:50:00 PM",0,2148.074576,2415.820469,7.97336603367287,508.948906216619,3.08255563946706,35.79323229,NA,NA,24.338,0,NA,"5","Permanent","Single",2020-11-18,"Fall","Dry","November",35.79323229,2823.01923095162,3349.58544604566,2424.84461087719,2174.70187836778
"WS19322_9","FLK",2019,"WaltonSmith","FLK",25.08098,-80.334065,"5.5","11/18/2019","11/18/2019","3:02:00 PM","8:02:00 PM",0,2126.887996,2386.637433,7.92879526037371,566.506416757056,3.03285726482133,35.80109396,NA,NA,26.64,0,NA,"5.5","Permanent","Single",2020-11-18,"Fall","Dry","November",35.80109396,2823.01923095162,3349.58544604566,2396.40201793094,2154.24737063904
"WS19322_10","FLK",2019,"WaltonSmith","FLK",25.06563,-80.316553,"6","11/18/2019","11/18/2019","3:14:00 PM","8:14:00 PM",0,2106.368446,2382.081336,7.94410568659291,541.593923525621,3.21936967850345,35.67127963,NA,NA,27.66,0,NA,"6","Permanent","Single",2020-11-18,"Fall","Dry","November",35.67127963,2823.01923095162,3349.58544604566,2390.37912150269,2129.76391306641
"WS19322_11","FLK",2019,"WaltonSmith","FLK",25.0489,-80.2871166666667,"6.5","11/18/2019","11/18/2019","3:27:00 PM","8:27:00 PM",0,2106.19773,2390.398558,7.95286269910354,529.721970177462,3.31116810334054,35.79192201,NA,NA,27.878,0,NA,"6.5","Permanent","Single",2020-11-18,"Fall","Dry","November",35.79192201,2823.01923095162,3349.58544604566,2399.97060145706,2133.70857725277
"WS19322_12","FLK",2019,"WaltonSmith","FLK",25.00815,-80.36656,"MR","11/18/2019","11/18/2019","4:30:00 PM","9:30:00 PM",0,2106.236556,2382.596052,7.94462110948697,540.38736905892,3.21861014015216,35.81943774,NA,NA,27.576,0,NA,"MR","Permanent","Single",2020-11-18,"Fall","Dry","November",35.81943774,2823.01923095162,3349.58544604566,2392.67156957298,2134.68052577658
"WS19322_13","FLK",2019,"WaltonSmith","FLK",24.898133,-80.530247,"UK_OFF","11/18/2019","11/18/2019","6:14:00 PM","11:14:00 PM",0,2105.186897,2386.23103,7.94686843358616,536.935638962277,3.26699292840556,35.98452335,NA,NA,27.802,0,NA,"UK_OFF","Permanent","Single",2020-11-18,"Fall","Dry","November",35.98452335,2823.01923095162,3349.58544604566,2398.18139484598,2139.23318451993
"WS19322_14","FLK",2019,"WaltonSmith","FLK",24.92023,-80.54605,"UK_MID","11/18/2019","11/18/2019","6:26:00 PM","11:26:00 PM",0,2122.682553,2397.486538,7.97420390233873,503.605717138036,3.17165495248005,35.63328369,NA,NA,25.413,0,NA,"UK_MID","Permanent","Single",2020-11-18,"Fall","Dry","November",35.63328369,2823.01923095162,3349.58544604566,2405.04921216589,2144.48738014249
"WS19322_15","FLK",2019,"WaltonSmith","FLK",24.9361,-80.5675,"UK_IN","11/18/2019","11/18/2019","6:35:00 PM","11:35:00 PM",0,2165.985311,2418.063424,7.94223549517973,554.521223833628,2.92590514984221,35.87839862,NA,NA,24.449,0,NA,"UK_IN","Permanent","Single",2020-11-18,"Fall","Dry","November",35.87839862,2823.01923095162,3349.58544604566,2427.97781917005,2194.96299019542
"WS19322_16","FLK",2019,"WaltonSmith","FLK",24.81631,-80.75363,"7","11/18/2019","11/19/2019","7:10:00 PM","1:10:00 AM",0,2123.159657,2387.398053,7.9591064601729,522.433179551298,3.04901607010047,35.77226765,NA,NA,25.156,0,NA,"7","Permanent","Single",2020-11-18,"Fall","Dry","November",35.77226765,2823.01923095162,3349.58544604566,2396.80243705187,2149.63628328695
"WS19322_17","FLK",2019,"WaltonSmith","FLK",24.79327,-80.74132,"8","11/18/2019","11/19/2019","7:30:00 PM","1:30:00 AM",0,2106.094637,2387.850901,7.96692803842063,509.930739520483,3.25682427373163,35.8089556,NA,NA,26.66,0,NA,"8","Permanent","Single",2020-11-18,"Fall","Dry","November",35.8089556,2823.01923095162,3349.58544604566,2397.68173386174,2134.18618104732
