CTDID,Region,Year,Mission,Latitude,Longitude,SiteID,ESTDate,UTCDate,EST.Time,UTCTime,Sample_Depth_m,DIC,TA,pH,pCO2,Aragonite_Sat_W,Salinity_Bottle,Conductivity_Sm,Salinity_CTD,Temperature_C,Pressure_db,Density_Sigmat,SiteID.1,Survey_design,Sample_frequency,Date,Zone,Sub_region
calval_oct2012,FLK,2012,CalVal,24.8966333333333,-80.6153,CalVal_SE,10/31/12,10/31/12,11:00:00 AM,03:00:00 PM,0,2200.14,2461.28,8.012,466.5,3.17,NA,NA,36,22.4,0,NA,CalVal_SE,Permanent,Single,2012-10-31,Inshore,UK
calval_oct2012,FLK,2012,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,10/31/12,10/31/12,11:07:00 AM,03:07:00 PM,0,2182.59,2452.28,7.983,502.7,3,NA,NA,36,22.4,0,NA,CalVal_S,Permanent,Single,2012-10-31,Inshore,UK
calval_oct2012,FLK,2012,CalVal,NA,NA,ADCP_N,10/31/12,10/31/12,11:19:00 AM,03:19:00 PM,0,2190.54,2458.12,7.99,493.2,3.06,NA,NA,36.2,22.5,0,NA,ADCP_N,Permanent,Single,2012-10-31,Inshore,UK
calval_oct2012,FLK,2012,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,10/31/12,10/31/12,11:27:00 AM,03:27:00 PM,0,2188.76,2457.43,7.995,488,3.07,NA,NA,36,22.4,0,NA,CalVal_N,Permanent,Single,2012-10-31,Inshore,UK
calval_nov2012,FLK,2012,CalVal,NA,NA,ADCP_NE,11/19/12,11/19/12,11:10:00 AM,04:10:00 PM,0,2075.34,2402.52,8.063,389.7,3.62,NA,NA,37,24.1,0,NA,ADCP_NE,Permanent,Single,2012-11-19,Inshore,UK
calval_nov2012,FLK,2012,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,11/19/12,11/19/12,11:21:00 AM,04:21:00 PM,0,2071.9,2401,8.066,385.8,3.64,NA,NA,37,24.1,0,NA,CalVal_N,Permanent,Single,2012-11-19,Inshore,UK
calval_nov2012,FLK,2012,CalVal,24.8964666666667,-80.6182,ADCP_S,11/19/12,11/19/12,11:37:00 AM,04:37:00 PM,0,2067.11,2402.68,8.074,376.8,3.71,NA,NA,37,24.2,0,NA,ADCP_S,Permanent,Single,2012-11-19,Inshore,UK
calval_nov2012,FLK,2012,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,11/19/12,11/19/12,11:50:00 AM,04:50:00 PM,0,2074.98,2409.56,8.073,379.2,3.7,NA,NA,37,24.1,0,NA,CalVal_S,Permanent,Single,2012-11-19,Inshore,UK
calval_nov2012,FLK,2012,CalVal,24.8966333333333,-80.6153,CalVal_SE,11/19/12,11/19/12,12:05:00 PM,05:05:00 PM,0,2081.51,2409.59,8.063,390.5,3.63,NA,NA,37,24.1,0,NA,CalVal_SE,Permanent,Single,2012-11-19,Inshore,UK
calval_dec2012,FLK,2012,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,12/03/12,12/03/12,01:00:00 PM,06:00:00 PM,0,2299.35,2548.83,7.954,565.7,2.92,NA,NA,36,22,0,NA,CalVal_N,Permanent,Single,2012-12-03,Inshore,UK
calval_dec2012,FLK,2012,CalVal,24.8981833333333,-80.6160666666667,ADCP_NE,12/03/12,12/03/12,01:12:00 PM,06:12:00 PM,0,2289.95,2543.52,7.962,552.3,2.96,NA,NA,36,22,0,NA,ADCP_NE,Permanent,Single,2012-12-03,Inshore,UK
calval_dec2012,FLK,2012,CalVal,24.8966333333333,-80.6153,CalVal_SE,12/03/12,12/03/12,01:20:00 PM,06:20:00 PM,0,2288.14,2543.67,7.984,521,3.08,NA,NA,36.1,22,0,NA,CalVal_SE,Permanent,Single,2012-12-03,Inshore,UK
calval_dec2012,FLK,2012,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,12/03/12,12/03/12,01:32:00 PM,06:32:00 PM,0,2290.73,2539.57,7.953,565,2.9,NA,NA,36.1,22,0,NA,CalVal_S,Permanent,Single,2012-12-03,Inshore,UK
calval_dec2012,FLK,2012,CalVal,24.8964666666667,-80.6182,ADCP_S,12/03/12,12/03/12,01:45:00 PM,06:45:00 PM,0,2295.1,2543.1,7.952,567.4,2.9,NA,NA,36,22,0,NA,ADCP_S,Permanent,Single,2012-12-03,Inshore,UK
calval_dec2012,FLK,2012,CalVal,24.8964666666667,-80.6182,ADCP_S,12/03/12,12/03/12,01:55:00 PM,06:55:00 PM,0,2305.64,2560.56,7.963,555.8,2.98,NA,NA,36,22,0,NA,ADCP_S,Permanent,Single,2012-12-03,Inshore,UK
calval_dec2012,FLK,2012,CalVal,24.8547,-80.5674166666667,Transect 4,12/17/12,12/17/12,12:20:00 PM,05:20:00 PM,0,2022.51,2362.5,8.059,385.5,3.78,NA,NA,36.8,26.3,0,NA,Transect 4,Permanent,Single,2012-12-17,Oceanic,UK
calval_dec2012,FLK,2012,CalVal,24.8547,-80.5674166666667,Transect 4,12/17/12,12/17/12,12:38:00 PM,05:38:00 PM,0,2023.15,2367.73,8.065,379,3.82,NA,NA,36.9,26.2,0,NA,Transect 4,Permanent,Single,2012-12-17,Oceanic,UK
calval_dec2012,FLK,2012,CalVal,24.8694,-80.585,Transect 3,12/17/12,12/17/12,12:50:00 PM,05:50:00 PM,0,2015.41,2369.53,8.057,387.6,3.82,NA,NA,36.9,26.6,0,NA,Transect 3,Permanent,Single,2012-12-17,Offshore,UK
calval_dec2012,FLK,2012,CalVal,24.8854666666667,-80.6041,Transect 2,12/17/12,12/17/12,01:07:00 PM,06:07:00 PM,0,2023.64,2369.84,8.057,388.6,3.72,NA,NA,37,25.7,0,NA,Transect 2,Permanent,Single,2012-12-17,Mid channel,UK
calval_dec2012,FLK,2012,CalVal,24.9052,-80.6266,Transect 1,12/17/12,12/17/12,01:31:00 PM,06:31:00 PM,0,2105.64,2428.28,8.039,421,3.62,NA,NA,36.8,25.1,0,NA,Transect 1,Permanent,Single,2012-12-17,Inshore,UK
calval_jan2013,FLK,2013,CalVal,24.8966333333333,-80.6153,CalVal_SE,01/08/13,01/08/13,09:50:00 AM,02:50:00 PM,0,2082.21,2401.58,8.062,390.6,3.66,NA,NA,36.6,24.6,0,NA,CalVal_SE,Permanent,Single,2013-01-08,Inshore,UK
calval_jan2013,FLK,2013,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,01/08/13,01/08/13,10:02:00 AM,03:02:00 PM,0,2088.38,2396.63,8.044,410.2,3.54,NA,NA,36.7,24.6,0,NA,CalVal_S,Permanent,Single,2013-01-08,Inshore,UK
calval_jan2013,FLK,2013,CalVal,24.8981833333333,-80.6160666666667,ADCP_NE,01/08/13,01/08/13,10:19:00 AM,03:19:00 PM,0,2090.36,2402.85,8.061,393.9,3.66,NA,NA,36.6,24.7,0,NA,ADCP_NE,Permanent,Single,2013-01-08,Inshore,UK
calval_jan2013,FLK,2013,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,01/08/13,01/08/13,10:19:00 AM,03:19:00 PM,0,2081.48,2409.36,8.064,389.1,3.69,NA,NA,36.6,24.6,0,NA,CalVal_N,Permanent,Single,2013-01-08,Inshore,UK
calval_jan2013,FLK,2013,CalVal,24.8964666666667,-80.6182,ADCP_S,01/08/13,01/08/13,10:32:00 AM,03:32:00 PM,0,2076.04,2395.1,8.063,388.9,3.66,NA,NA,36.6,24.6,0,NA,ADCP_S,Permanent,Single,2013-01-08,Inshore,UK
calval_jan2013,FLK,2013,CalVal,24.8964666666667,-80.6182,ADCP_S,01/08/13,01/08/13,10:42:00 AM,03:42:00 PM,0,2082.82,2395.21,8.051,402,3.58,NA,NA,36.7,24.6,0,NA,ADCP_S,Permanent,Single,2013-01-08,Inshore,UK
calval_jan2013,FLK,2013,CalVal,24.8964666666667,-80.6182,ADCP_S,01/24/13,01/24/13,12:14:00 PM,05:14:00 PM,0,2056,2383.12,8.115,335.9,3.71,NA,NA,36.4,22.4,0,NA,ADCP_S,Permanent,Single,2013-01-24,Inshore,UK
calval_jan2013,FLK,2013,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,01/24/13,01/24/13,12:25:00 PM,05:25:00 PM,0,2067.64,2385.15,8.121,329.6,3.77,NA,NA,36.5,22.5,0,NA,CalVal_S,Permanent,Single,2013-01-24,Inshore,UK
calval_jan2013,FLK,2013,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,01/24/13,01/24/13,12:36:00 PM,05:36:00 PM,0,2045.24,2386.29,8.115,336.3,3.72,NA,NA,36.5,22.5,0,NA,CalVal_S,Permanent,Single,2013-01-24,Inshore,UK
calval_jan2013,FLK,2013,CalVal,24.8966333333333,-80.6153,CalVal_SE,01/24/13,01/24/13,12:46:00 PM,05:46:00 PM,0,2045.5,2384.02,8.114,336.7,3.72,NA,NA,36.5,22.5,0,NA,CalVal_SE,Permanent,Single,2013-01-24,Inshore,UK
calval_jan2013,FLK,2013,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,01/24/13,01/24/13,01:00:00 PM,06:00:00 PM,0,2041.42,2393.05,8.126,326.9,3.79,NA,NA,36.5,22.4,0,NA,CalVal_N,Permanent,Single,2013-01-24,Inshore,UK
calval_jan2013,FLK,2013,CalVal,24.8981833333333,-80.6160666666667,ADCP_NE,01/24/13,01/24/13,01:12:00 PM,06:12:00 PM,0,2046.79,2394.46,8.108,344,3.69,NA,NA,36.5,22.5,0,NA,ADCP_NE,Permanent,Single,2013-01-24,Inshore,UK
calval_feb2013,FLK,2013,CalVal,24.8547,-80.5674166666667,Transect 4,02/04/13,02/04/13,01:54:00 PM,06:54:00 PM,0,2050.04,2373.01,8.07,378.3,3.65,NA,NA,36.4,24.5,0,NA,Transect 4,Permanent,Single,2013-02-04,Oceanic,UK
calval_feb2013,FLK,2013,CalVal,24.8694,-80.585,Transect 3,02/04/13,02/04/13,02:10:00 PM,07:10:00 PM,0,2054.15,2373.4,8.08,368.3,3.7,NA,NA,36.3,24.4,0,NA,Transect 3,Permanent,Single,2013-02-04,Offshore,UK
calval_feb2013,FLK,2013,CalVal,24.8854666666667,-80.6041,Transect 2,02/04/13,02/04/13,02:23:00 PM,07:23:00 PM,0,2051.83,2375.59,8.091,357.2,3.67,NA,NA,36.5,23.5,0,NA,Transect 2,Permanent,Single,2013-02-04,Mid channel,UK
calval_feb2013,FLK,2013,CalVal,24.9052,-80.6266,Transect 1,02/04/13,02/04/13,02:55:00 PM,07:55:00 PM,0,2043.1832,2392.96,8.141,312.7,3.8,NA,NA,36.8,21.5,0,NA,Transect 1,Permanent,Single,2013-02-04,Inshore,UK
calval_feb2013,FLK,2013,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,02/21/13,02/21/13,12:30:00 PM,05:30:00 PM,0,2053.23,2376.99,8.121,329.6,3.73,NA,NA,36.4,22.4,0,NA,CalVal_N,Permanent,Single,2013-02-21,Inshore,UK
calval_feb2013,FLK,2013,CalVal,NA,NA,ADCP_NE,02/21/13,02/21/13,12:40:00 PM,05:40:00 PM,0,2036.38,2377.91,8.121,329.3,3.75,NA,NA,36.4,22.5,0,NA,ADCP_NE,Permanent,Single,2013-02-21,Inshore,UK
calval_feb2013,FLK,2013,CalVal,24.8966333333333,-80.6153,CalVal_SE,02/21/13,02/21/13,12:50:00 PM,05:50:00 PM,0,2036.02,2382.64,8.112,338.3,3.72,NA,NA,36.4,22.7,0,NA,CalVal_SE,Permanent,Single,2013-02-21,Inshore,UK
calval_feb2013,FLK,2013,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,02/21/13,02/21/13,01:01:00 PM,06:01:00 PM,0,2037.4,2376.74,8.116,334.1,3.72,NA,NA,36.4,22.6,0,NA,CalVal_S,Permanent,Single,2013-02-21,Inshore,UK
calval_feb2013,FLK,2013,CalVal,NA,NA,ADCP_S,02/21/13,02/21/13,01:14:00 PM,06:14:00 PM,0,2029.97,2371.06,8.12,329.3,3.73,NA,NA,36.5,22.5,0,NA,ADCP_S,Permanent,Single,2013-02-21,Inshore,UK
calval_march2013,FLK,2013,CalVal,24.8964666666667,-80.6182,ADCP_S,03/06/13,03/06/13,11:32:00 AM,07:14:00 PM,0,2030.36,2387.45,8.101,359.5,3.54,NA,NA,33.6,22.6,0,NA,ADCP_S,Permanent,Single,2013-03-06,Inshore,UK
calval_march2013,FLK,2013,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,03/06/13,03/06/13,11:46:00 AM,08:14:00 PM,0,2033.14,2393.81,8.099,362.7,3.54,NA,NA,33.6,22.6,0,NA,CalVal_N,Permanent,Single,2013-03-06,Inshore,UK
calval_march2013,FLK,2013,CalVal,24.8981833333333,-80.6160666666667,ADCP_NE,03/06/13,03/06/13,11:57:00 AM,09:14:00 PM,0,2022.01,2393.81,8.108,353,3.6,NA,NA,33.6,22.6,0,NA,ADCP_NE,Permanent,Single,2013-03-06,Inshore,UK
calval_march2013,FLK,2013,CalVal,24.8966333333333,-80.6153,CalVal_SE,03/06/13,03/06/13,12:10:00 PM,10:14:00 PM,0,2021.28,2385.9,8.103,356.9,3.55,NA,NA,33.6,22.6,0,NA,CalVal_SE,Permanent,Single,2013-03-06,Inshore,UK
calval_march2013,FLK,2013,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,03/06/13,03/06/13,12:22:00 PM,11:14:00 PM,0,2020.25,2387.84,8.091,369.3,3.48,NA,NA,33.6,22.6,0,NA,CalVal_S,Permanent,Single,2013-03-06,Inshore,UK
calval_march2013,FLK,2013,CalVal,24.8964666666667,-80.6182,ADCP_S,03/06/13,03/06/13,12:45:00 PM,12:14:00 AM,0,2018.04,2384.75,8.108,351.4,3.58,NA,NA,33.6,22.6,0,NA,ADCP_S,Permanent,Single,2013-03-06,Inshore,UK
calval_march2013,FLK,2013,CalVal,24.8547,-80.5674166666667,Transect 4,03/20/13,03/20/13,10:18:00 AM,02:18:00 PM,0,2043.47,2375.94,8.091,357.1,3.67,NA,NA,36.4,23.5,0,NA,Transect 4,Permanent,Single,2013-03-20,Oceanic,UK
calval_march2013,FLK,2013,CalVal,24.8694,-80.585,Transect 3,03/20/13,03/20/13,10:30:00 AM,02:30:00 PM,0,2045.33,2376.28,8.091,358.2,3.66,NA,NA,36.4,23.4,0,NA,Transect 3,Permanent,Single,2013-03-20,Offshore,UK
calval_march2013,FLK,2013,CalVal,24.8854666666667,-80.6041,Transect 2,03/20/13,03/20/13,10:42:00 AM,02:42:00 PM,0,2033.92,2370.82,8.101,347,3.71,NA,NA,36.4,23.4,0,NA,Transect 2,Permanent,Single,2013-03-20,Mid channel,UK
calval_march2013,FLK,2013,CalVal,24.9052,-80.6266,Transect 1,03/20/13,03/20/13,11:15:00 AM,03:15:00 PM,0,2032.52,2372.1,8.109,339.1,3.72,NA,NA,36.7,22.9,0,NA,Transect 1,Permanent,Single,2013-03-20,Inshore,UK
calval_may2013,FLK,2013,CalVal,NA,NA,H2O_1,05/27/13,05/27/13,11:00:00 AM,03:00:00 PM,0,1915.46,2234.16,8.066,357.3,3.7,NA,NA,36.21,27.22,0,NA,H2O_1,Permanent,Single,2013-05-27,Inshore,UK
calval_jun2013,FLK,2013,CalVal,NA,NA,H2O_1,06/15/13,06/15/13,11:15:00 AM,03:15:00 PM,0,1929.34,2248.32,8.049,377,3.74,NA,NA,36.02,28.4,0,NA,H2O_1,Permanent,Single,2013-06-15,Inshore,UK
calval_jun2013,FLK,2013,CalVal,NA,NA,H2O_1,06/30/13,06/30/13,01:15:00 PM,05:15:00 PM,0,1995.36,2244.01,8.11,312.9,4.23,NA,NA,36.04,29.1,0,NA,H2O_1,Permanent,Single,2013-06-30,Inshore,UK
calval_jun2013,FLK,2013,CalVal,NA,NA,H2O_2,06/30/13,06/30/13,01:30:00 PM,05:30:00 PM,0,1969.12,2350.67,8.118,321.9,4.47,NA,NA,36.07,28.9,0,NA,H2O_2,Permanent,Single,2013-06-30,Inshore,UK
calval_jun2013,FLK,2013,CalVal,NA,NA,H2O_3,06/30/13,06/30/13,01:45:00 PM,05:45:00 PM,0,1878.59,2353.79,8.085,355.1,4.23,NA,NA,36.06,28.8,0,NA,H2O_3,Permanent,Single,2013-06-30,Inshore,UK
calval_jun2013,FLK,2013,CalVal,NA,NA,H2O_4,06/30/13,06/30/13,02:00:00 PM,06:00:00 PM,0,1956.47,2319.66,8.098,336,4.25,NA,NA,36.13,28.7,0,NA,H2O_4,Permanent,Single,2013-06-30,Inshore,UK
calval_jul2013,FLK,2013,CalVal,NA,NA,H2O_1,07/13/13,07/13/13,12:50:00 PM,04:50:00 PM,0,1950.63,2317,8.081,352,4.35,NA,NA,35.8,30.53,0,NA,H2O_1,Permanent,Single,2013-07-13,Inshore,UK
calval_jul2013,FLK,2013,CalVal,NA,NA,H2O_2,07/13/13,07/13/13,01:00:00 PM,05:00:00 PM,0,2024.62,2363.67,8.038,405.7,4.13,NA,NA,36.48,30.34,0,NA,H2O_2,Permanent,Single,2013-07-13,Inshore,UK
calval_jul2013,FLK,2013,CalVal,NA,NA,H2O_3,07/13/13,07/13/13,01:10:00 PM,05:10:00 PM,0,2017.38,2367.99,8.04,404.2,4.09,NA,NA,36.39,29.87,0,NA,H2O_3,Permanent,Single,2013-07-13,Inshore,UK
calval_jul2013,FLK,2013,CalVal,NA,NA,H2O_4,07/13/13,07/13/13,01:20:00 PM,05:20:00 PM,0,2020.56,2370.53,8.046,397.4,4.16,NA,NA,36.5,30.04,0,NA,H2O_4,Permanent,Single,2013-07-13,Inshore,UK
calval_jul2013,FLK,2013,CalVal,NA,NA,H2O_1,07/27/13,07/27/13,11:00:00 AM,03:00:00 PM,0,1921.33,2269.05,8.05,374.7,4.1,NA,NA,36.3,30.88,0,NA,H2O_1,Permanent,Single,2013-07-27,Inshore,UK
calval_aug2013,FLK,2013,CalVal,NA,NA,H2O_1,08/10/13,08/10/13,01:47:00 PM,05:47:00 PM,0,2011.48,2304.43,7.93,559.5,3.36,NA,NA,36.8,30.5,0,NA,H2O_1,Permanent,Single,2013-08-10,Inshore,UK
calval_aug2013,FLK,2013,CalVal,NA,NA,H2O_1,08/23/13,08/23/13,04:18:00 PM,08:18:00 PM,0,2014.25,2295.92,7.937,548.8,3.36,NA,NA,36.4,30.3,0,NA,H2O_1,Permanent,Single,2013-08-23,Inshore,UK
calval_aug2013,FLK,2013,CalVal,NA,NA,H2O_2,08/23/13,08/23/13,04:40:00 PM,08:40:00 PM,0,2004.33,2333.39,7.982,487.6,3.71,NA,NA,37.1,30.2,0,NA,H2O_2,Permanent,Single,2013-08-23,Inshore,UK
calval_aug2013,FLK,2013,CalVal,NA,NA,H2O_3,08/23/13,08/23/13,04:53:00 PM,08:53:00 PM,0,2006.33,2334.45,7.955,526.3,3.51,NA,NA,37.4,29.9,0,NA,H2O_3,Permanent,Single,2013-08-23,Inshore,UK
calval_aug2013,FLK,2013,CalVal,NA,NA,H2O_4,08/23/13,08/23/13,05:07:00 PM,09:07:00 PM,0,2024.83,2361.83,8.012,451.7,3.9,NA,NA,37.5,29.7,0,NA,H2O_4,Permanent,Single,2013-08-23,Inshore,UK
calval_aug2013,FLK,2013,CalVal,NA,NA,H2O_4,08/23/13,08/23/13,05:07:00 PM,09:07:00 PM,0,2009.86,2356.17,8.004,460.8,3.84,NA,NA,37.5,29.7,0,NA,H2O_4,Permanent,Single,2013-08-23,Inshore,UK
calval_sep2013,FLK,2013,CalVal,NA,NA,H2O_1,09/10/13,09/10/13,01:45:00 PM,05:45:00 PM,0,1917.18,2185.83,7.903,571.9,3.05,NA,NA,36.8,30.7,0,NA,H2O_1,Permanent,Single,2013-09-10,Inshore,UK
calval_sep2013,FLK,2013,CalVal,NA,NA,H2O_1,09/10/13,09/10/13,01:45:00 PM,05:45:00 PM,0,1912.79,2174.81,7.884,599,2.93,NA,NA,36.8,30.7,0,NA,H2O_1,Permanent,Single,2013-09-10,Inshore,UK
calval_oct2013,FLK,2013,CalVal,NA,NA,H2O_1,10/03/13,10/03/13,04:30:00 PM,08:30:00 PM,0,2046.37,2329.19,7.93,567.9,3.27,NA,NA,36.4,29.4,0,NA,H2O_1,Permanent,Single,2013-10-03,Inshore,UK
calval_oct2014,FLK,2013,CalVal,NA,NA,H2O_1,10/03/13,10/03/13,04:30:00 PM,08:30:00 PM,0,2041.99,2325.9,7.925,575.3,3.23,NA,NA,36.4,29.4,0,NA,H2O_1,Permanent,Single,2013-10-03,Inshore,UK
calval_oct2015,FLK,2013,CalVal,NA,NA,H2O_1,10/21/13,10/21/13,02:25:00 PM,06:25:00 PM,0,2022.52,2317.91,7.875,658.3,2.91,NA,NA,36.4,29.1,0,NA,H2O_1,Permanent,Single,2013-10-21,Inshore,UK
calval_oct2016,FLK,2013,CalVal,NA,NA,H2O_2,10/21/13,10/21/13,02:45:00 PM,06:45:00 PM,0,2069.38,2350.43,7.999,472.2,3.68,NA,NA,36.3,29,0,NA,H2O_2,Permanent,Single,2013-10-21,Inshore,UK
calval_oct2017,FLK,2013,CalVal,NA,NA,H2O_4,10/21/13,10/21/13,03:05:00 PM,07:05:00 PM,0,2028.4,2362.09,8.037,429.4,3.91,NA,NA,35.3,29,0,NA,H2O_4,Permanent,Single,2013-10-21,Inshore,UK
calval_nov2013,FLK,2013,CalVal,24.8966333333333,-80.6153,CalVal_N,11/11/13,11/11/13,04:25:00 PM,09:25:00 PM,0,2207.63,2414.8,7.831,774.5,2.52,NA,NA,35.6,26.4,0,NA,CalVal_N,Permanent,Single,2013-11-11,Inshore,UK
calval_nov2013,FLK,2013,CalVal,24.8981833333333,-80.6160666666667,ADCP_NE,11/11/13,11/11/13,04:31:00 PM,09:31:00 PM,0,2222.08,2427.54,7.826,789,2.51,NA,NA,35.6,26.4,0,NA,ADCP_NE,Permanent,Single,2013-11-11,Inshore,UK
calval_nov2013,FLK,2013,CalVal,24.8966333333333,-80.6153,CalVal_SE,11/11/13,11/11/13,04:35:00 PM,09:35:00 PM,0,2204.51,2410.92,7.83,775.5,2.52,NA,NA,35.6,26.4,0,NA,CalVal_SE,Permanent,Single,2013-11-11,Inshore,UK
calval_nov2013,FLK,2013,CalVal,24.8966333333333,-80.6153,CalVal_S,11/11/13,11/11/13,04:39:00 PM,09:39:00 PM,0,2199.04,2404.06,7.828,777.3,2.5,NA,NA,35.6,26.4,0,NA,CalVal_S,Permanent,Single,2013-11-11,Inshore,UK
calval_dec2013,FLK,2013,CalVal,24.8966333333333,-80.6153,CalVal_N,12/03/13,12/03/13,04:23:00 PM,09:23:00 PM,0,2230.98,2469.49,7.901,654.4,2.84,NA,NA,35.7,25.2,0,NA,CalVal_N,Permanent,Single,2013-12-03,Inshore,UK
calval_dec2013,FLK,2013,CalVal,24.8981833333333,-80.6160666666667,ADCP_NE,12/03/13,12/03/13,04:28:00 PM,09:28:00 PM,0,2222.06,2461.66,7.904,647,2.84,NA,NA,35.7,25.2,0,NA,ADCP_NE,Permanent,Single,2013-12-03,Inshore,UK
calval_dec2013,FLK,2013,CalVal,24.8966333333333,-80.6153,CalVal_SE,12/03/13,12/03/13,04:34:00 PM,09:34:00 PM,0,2203.86,2445.55,7.91,632.3,2.86,NA,NA,35.7,25.2,0,NA,CalVal_SE,Permanent,Single,2013-12-03,Inshore,UK
calval_dec2013,FLK,2013,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,12/03/13,12/03/13,04:40:00 PM,09:40:00 PM,0,2185.71,2450.13,7.95,567,3.09,NA,NA,35.7,25.2,0,NA,CalVal_S,Permanent,Single,2013-12-03,Inshore,UK
calval_dec2013,FLK,2013,CalVal,24.8964666666667,-80.6182,ADCP_S,12/03/13,12/03/13,04:47:00 PM,09:47:00 PM,0,2220.25,2477.92,7.935,598.9,3.03,NA,NA,35.7,25.2,0,NA,ADCP_S,Permanent,Single,2013-12-03,Inshore,UK
calval_dec2013,FLK,2013,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,12/16/13,12/16/13,01:27:00 PM,06:27:00 PM,0,2187.22,2454.32,7.95,570.8,3.15,NA,NA,35.2,25.9,0,NA,CalVal_N,Permanent,Single,2013-12-16,Inshore,UK
calval_dec2013,FLK,2013,CalVal,24.8981833333333,-80.6160666666667,ADCP_NE,12/16/13,12/16/13,01:34:00 PM,06:34:00 PM,0,2223.66,2468.79,7.909,643.1,2.93,NA,NA,35.2,25.9,0,NA,ADCP_NE,Permanent,Single,2013-12-16,Inshore,UK
calval_dec2013,FLK,2013,CalVal,24.8966333333333,-80.6153,CalVal_SE,12/16/13,12/16/13,01:40:00 PM,06:40:00 PM,0,2208.56,2464.76,7.93,606.9,3.04,NA,NA,35.2,25.9,0,NA,CalVal_SE,Permanent,Single,2013-12-16,Inshore,UK
calval_dec2013,FLK,2013,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,12/16/13,12/16/13,01:45:00 PM,06:45:00 PM,0,2234.47,2481.9,7.911,642.2,2.96,NA,NA,35.2,25.9,0,NA,CalVal_S,Permanent,Single,2013-12-16,Inshore,UK
calval_dec2013,FLK,2013,CalVal,24.8964666666667,-80.6182,ADCP_S,12/16/13,12/16/13,01:51:00 PM,06:51:00 PM,0,2244.8,2481.53,7.892,677.4,2.86,NA,NA,35.2,25.9,0,NA,ADCP_S,Permanent,Single,2013-12-16,Inshore,UK
calval_dec2013,FLK,2013,CalVal,24.9052,-80.6266,Transect 1,12/16/13,12/16/13,02:00:00 PM,07:00:00 PM,0,2271.36,2502.18,7.878,708.8,2.81,NA,NA,35.2,25.9,0,NA,Transect 1,Permanent,Single,2013-12-16,Inshore,UK
calval_dec2013,FLK,2013,CalVal,24.8854666666667,-80.6041,Transect 2,12/16/13,12/16/13,02:18:00 PM,07:18:00 PM,0,2229.25,2455.59,7.871,706.1,2.72,NA,NA,35.7,25.8,0,NA,Transect 2,Permanent,Single,2013-12-16,Mid channel,UK
calval_jan2014,FLK,2014,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,01/10/14,01/10/14,10:50:00 AM,03:50:00 PM,0,2151.76,2430.41,8.017,465.9,3.18,NA,NA,35.9,22.6,0,NA,CalVal_N,Permanent,Single,2014-01-10,Inshore,UK
calval_jan2014,FLK,2014,CalVal,24.8981833333333,-80.6160666666667,ADCP_NE,01/10/14,01/10/14,11:04:00 AM,04:04:00 PM,0,2149.93,2412.17,8.009,472.5,3.12,NA,NA,36,22.7,0,NA,ADCP_NE,Permanent,Single,2014-01-10,Inshore,UK
calval_jan2014,FLK,2014,CalVal,24.8966333333333,-80.6153,CalVal_SE,01/10/14,01/10/14,11:11:00 AM,04:11:00 PM,0,2136.28,2412.67,8.016,463.4,3.17,NA,NA,36,22.7,0,NA,CalVal_SE,Permanent,Single,2014-01-10,Inshore,UK
calval_jan2014,FLK,2014,CalVal,24.8955833333333,-80.6166333333333,CalVal_S,01/10/14,01/10/14,11:15:00 AM,04:15:00 PM,0,2132.67,2426.71,8.02,461,3.2,NA,NA,36,22.6,0,NA,CalVal_S,Permanent,Single,2014-01-10,Inshore,UK
calval_jan2014,FLK,2014,CalVal,24.8964666666667,-80.6182,ADCP_S,01/10/14,01/10/14,11:21:00 AM,04:21:00 PM,0,2144.09,2438.77,8.027,454,3.25,NA,NA,36,22.5,0,NA,ADCP_S,Permanent,Single,2014-01-10,Inshore,UK
calval_jan2014,FLK,2014,CalVal,24.8982666666667,-80.6173833333333,CalVal_N,01/31/14,01/31/14,03:05:00 PM,08:05:00 PM,0,2033.27,2367.27,8.045,416.6,3.64,NA,NA,36.7,25.8,0,NA,CalVal_N,Permanent,Single,2014-01-31,Inshore,UK
