"CTDID","Region","Year","Mission","Location","Latitude","Longitude","SiteID","ESTDate","UTCDate","EST.Time","UTCTime","Sample_Depth_m","DIC","TA","pH","pCO2","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","Pressure_db","Density_Sigmat","Survey_design","Sample_frequency","File_Origin","Notes","Bottle.No.","Temp..o.C..input","Locale","pH..total.","Date","DoM","Season","Precipitation","Month","BestSalinity","TA_0","DIC_0","nTA","nDIC","MY","ID","datetime","MoY","ToD","dec.lon","dec.lat","Zone","Sub_region","Reference","Extreme"
"WS17170_44","FLK",2017,"WaltonSmith","MK",24.713,-80.8288,"12","06/20/2017","06/20/2017","2:37:00 AM","6:37:00 AM",2,2041.19,2383.53,8.036,414.826,3.892,36.27,NA,36.179,28.3,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-06-20,"20","Spring","Wet","June",36.27,2437.85181719917,2893.16216030698,2385.43208734058,2071.02194495699,"2017-06","12 _ 2017-06-20",2017-06-20 02:37:00,6,2.61666666666667,-80.83166667,24.71333333,"Offshore","MK",7,"Normal"
"WS17170_45","FLK",2017,"WaltonSmith","MK",24.7521,-80.8458,"11","06/20/2017","06/20/2017","2:56:00 AM","6:56:00 AM",2,2011.42,2350.97,8.029,416.805,3.862,36.161,NA,35.984,28.93,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-06-20,"20","Spring","Wet","June",36.161,2437.85181719917,2893.16216030698,2353.759463504,2039.72957794631,"2017-06","11 _ 2017-06-20",2017-06-20 02:56:00,6,2.93333333333333,-80.84666667,24.75333333,"Mid channel","MK",7,"Normal"
"WS17170_46","FLK",2017,"WaltonSmith","MK",24.788,-80.86,"10","06/20/2017","06/20/2017","3:41:00 AM","7:41:00 AM",2,2002.95,2303.09,7.972,479.523,3.422,36.266,NA,36.148,28.89,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-06-20,"20","Spring","Wet","June",36.266,2437.85181719917,2893.16216030698,2307.79436388281,2034.02617589336,"2017-06","10 _ 2017-06-20",2017-06-20 03:41:00,6,3.68333333333333,-80.86,24.78833333,"Inshore","MK",7,"Normal"
"WS17170_47","FLK",2017,"WaltonSmith","MK",24.6838,-81.0271,"13","06/20/2017","06/20/2017","5:19:00 AM","9:19:00 AM",2,1829.04,2091.86,7.929,487.862,2.913,36.589,NA,36.377,29.31,0,NA,"Permanent","Single","Nikki’s_DB","Coordinates wrong?","",NA,"",NA,2017-06-20,"20","Spring","Wet","June",36.589,2437.85181719917,2893.16216030698,2106.88585469757,1875.25307258268,"2017-06","13 _ 2017-06-20",2017-06-20 05:19:00,6,5.31666666666667,-81.03,24.70166667,"Inshore","MK",8,"Normal"
"WS17170_48","FLK",2017,"WaltonSmith","MK",24.6755,-81.0241,"14","06/20/2017","06/20/2017","5:36:00 AM","9:36:00 AM",2,1872.08,2168.98,7.978,441.749,3.298,36.594,NA,36.556,29.32,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-06-20,"20","Spring","Wet","June",36.594,2437.85181719917,2893.16216030698,2180.69180184225,1916.55737234326,"2017-06","14 _ 2017-06-20",2017-06-20 05:36:00,6,5.6,-81.02333333,24.675,"Mid channel","MK",8,"Normal"
"WS17170_5","FLK",2017,"WaltonSmith","LK",24.6748,-81.2049,"16","06/20/2017","06/20/2017","8:56:00 AM","12:56:00 PM",2,2019.8,2320.42,7.983,470.678,3.434,36.019,NA,35.863,28.24,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-06-20,"20","Spring","Wet","June",36.019,2437.85181719917,2893.16216030698,2323.74221943213,2044.50796083603,"2017-06","16 _ 2017-06-20",2017-06-20 08:56:00,6,8.93333333333333,-81.205,24.675,"Inshore","LK",9,"Normal"
"WS17170_6","FLK",2017,"WaltonSmith","LK",24.6096,-81.4209,"19","06/20/2017","06/20/2017","10:43:00 AM","2:43:00 PM",2,1863.37,2111.83,7.907,526.862,2.801,36.091,NA,35.733,29.19,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-06-20,"20","Spring","Wet","June",36.091,2437.85181719917,2893.16216030698,2121.68536013312,1894.49973447383,"2017-06","19 _ 2017-06-20",2017-06-20 10:43:00,6,10.7166666666667,-81.42166667,24.61,"Inshore","LK",10,"Normal"
"WS17170_7","FLK",2017,"WaltonSmith","LK",24.5742,-81.4186,"20","06/20/2017","06/20/2017","11:00:00 AM","3:00:00 PM",2,1997.22,2323.31,8.012,431.736,3.702,36.204,NA,36.021,28.88,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-06-20,"20","Spring","Wet","June",36.204,2437.85181719917,2893.16216030698,2327.11920196409,2027.01544693983,"2017-06","20 _ 2017-06-20",2017-06-20 11:00:00,6,11,-81.41833333,24.575,"Mid channel","LK",10,"Normal"
"WS17170_8","FLK",2017,"WaltonSmith","LK",24.543,-81.4223,"21LK","06/20/2017","06/20/2017","11:24:00 AM","3:24:00 PM",2,2050.01,2372.35,8.008,448.195,3.679,36.245,NA,36.084,28.25,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-06-20,"20","Spring","Wet","June",36.245,2437.85181719917,2893.16216030698,2374.59995895746,2078.97191032093,"2017-06","21LK _ 2017-06-20",2017-06-20 11:24:00,6,11.4,-81.42,24.54,"Offshore","LK",10,"Normal"
"WS17170_9","FLK",2017,"WaltonSmith","LK",24.4824,-81.3921,"21.5","06/20/2017","06/20/2017","12:37:00 PM","4:37:00 PM",2,2046.22,2396.18,8.045,405.232,3.952,36.663,NA,36.242,28.01,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-06-20,"20","Spring","Wet","June",36.663,2437.85181719917,2893.16216030698,2398.07019534687,2084.63651835885,"2017-06","21.5 _ 2017-06-20",2017-06-20 12:37:00,6,12.6166666666667,-81.39166667,24.48333333,"Oceanic","LK",10,"Normal"
"WS17212_1","FLK",2017,"WaltonSmith","Biscayne",25.6422,-80.0979,"3","07/31/2017","07/31/2017","9:19:00 AM","1:19:00 PM",2,2046.94,2422.59,8.054,399.149,4.344,35.839,NA,35.84,30.41,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-07-31,"31","Summer","Wet","July",35.839,2437.85181719917,2893.16216030698,2422.94728297749,2066.75027351482,"2017-07","3 _ 2017-07-31",2017-07-31 09:19:00,7,9.31666666666667,-80.08333333,25.645,"Offshore","Biscayne",1,"Normal"
"WS17212_10","FLK",2017,"WaltonSmith","UK",25.0648,-80.3147,"6","07/31/2017","07/31/2017","5:32:00 PM","9:32:00 PM",2,2028.69,2356.24,8,455.243,3.795,35.627,NA,35.551,30.04,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-07-31,"31","Summer","Wet","July",35.627,2437.85181719917,2893.16216030698,2357.67628734903,2043.90385591019,"2017-07","6 _ 2017-07-31",2017-07-31 17:32:00,7,17.5333333333333,-80.315,25.065,"Offshore","UK",3,"Normal"
"WS17212_11","FLK",2017,"WaltonSmith","UK",25.0474,-80.2863,"6.5","07/31/2017","07/31/2017","5:49:00 PM","9:49:00 PM",2,2032.05,2370.44,8.013,440.312,3.916,35.671,NA,35.53,30.08,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-07-31,"31","Summer","Wet","July",35.671,2437.85181719917,2893.16216030698,2371.70807012253,2048.24820749533,"2017-07","6.5 _ 2017-07-31",2017-07-31 17:49:00,7,17.8166666666667,-80.28766667,25.04833333,"Oceanic","UK",3,"Normal"
"WS17212_13","FLK",2017,"WaltonSmith","UK",24.9333,-80.5641,"UK_IN","07/30/2017","07/31/2017","9:14:00 PM","1:14:00 AM",2,1964.033,2269.54,7.956,490.926,3.472,36.759,NA,36.648,30.61,0,NA,"Permanent","Single","Nikki’s_DB","Date one day behind respect WS metadata","",NA,"",NA,2017-07-30,"30","Summer","Wet","July",36.759,2437.85181719917,2893.16216030698,2277.59409522711,2008.49389918061,"2017-07","UK_IN _ 2017-07-30",2017-07-30 21:14:00,7,21.2333333333333,-80.569852,24.939806,"Inshore","UK",4,"Normal"
"WS17212_14","FLK",2017,"WaltonSmith","UK",24.9203,-80.5461,"UK_MID","07/30/2017","07/31/2017","9:25:00 PM","1:25:00 AM",2,2006.595,2348.268,8.021,427.028,3.943,35.608,NA,35.485,30.23,0,NA,"Permanent","Single","Nikki’s_DB","Date one day behind respect WS metadata","",NA,"",NA,2017-07-30,"30","Summer","Wet","July",35.608,2437.85181719917,2893.16216030698,2349.79762707417,2021.73296993559,"2017-07","UK_MID _ 2017-07-30",2017-07-30 21:25:00,7,21.4166666666667,-80.546176,24.920702,"Mid channel","UK",4,"Normal"
"WS17212_15","FLK",2017,"WaltonSmith","UK",24.8981,-80.5294,"UK_OFF","07/30/2017","07/31/2017","9:38:00 PM","1:38:00 AM",2,2001.338,2340.143,8.018,428.84,3.901,35.696,NA,35.604,30.14,0,NA,"Permanent","Single","Nikki’s_DB","Date one day behind respect WS metadata","",NA,"",NA,2017-07-30,"30","Summer","Wet","July",35.696,2437.85181719917,2893.16216030698,2342.0481248535,2018.72677228747,"2017-07","UK_OFF _ 2017-07-30",2017-07-30 21:38:00,7,21.6333333333333,-80.529497,24.898193,"Offshore","UK",4,"Normal"
"WS17212_16","FLK",2017,"WaltonSmith","MK",24.8179,-80.7551,"7","07/30/2017","07/31/2017","11:44:00 PM","3:44:00 AM",2,1715.49,2056.23,8.143,264,3.59,NA,NA,35.951,30.04,0,NA,"Permanent","Single","Nikki’s_DB","Salinity bottle edited from 41.0319851457546 to NA. Salinity CTD edited 40.964 from to 35.951","",NA,"",NA,2017-07-30,"30","Summer","Wet","July",35.951,2437.85181719917,2893.16216030698,2066.32491664088,1746.64257501744,"2017-07","7 _ 2017-07-30",2017-07-30 23:44:00,7,23.7333333333333,-80.75666667,24.82083333,"Inshore","MK",6,"Normal"
"WS17212_17","FLK",2017,"WaltonSmith","MK",24.7921,-80.7419,"8","07/31/2017","07/31/2017","12:12:00 AM","4:12:00 AM",2,1949.86,2274.15,7.991,445.375,3.677,36.45,NA,36.27,30.46,0,NA,"Permanent","Single","Nikki’s_DB","Date one day behind respect WS metadata","",NA,"",NA,2017-07-31,"31","Summer","Wet","July",36.45,2437.85181719917,2893.16216030698,2280.66214361972,1987.38505164459,"2017-07","8 _ 2017-07-31",2017-07-31 00:12:00,7,0.2,-80.74166667,24.7925,"Mid channel","MK",6,"Normal"
"WS17212_18","FLK",2017,"WaltonSmith","MK",24.7632,-80.7216,"9","07/31/2017","07/31/2017","12:30:00 AM","4:30:00 AM",2,1978.67,2317.17,8.014,427.687,3.873,35.999,NA,35.77,30.37,0,NA,"Permanent","Single","Nikki’s_DB","Date one day behind respect WS metadata","",NA,"",NA,2017-07-31,"31","Summer","Wet","July",35.999,2437.85181719917,2893.16216030698,2320.51901345543,2004.04786238914,"2017-07","9 _ 2017-07-31",2017-07-31 00:30:00,7,0.5,-80.72333333,24.76333333,"Offshore","MK",6,"Normal"
"WS17212_19","FLK",2017,"WaltonSmith","MK",24.7185,-80.6909,"9.5","08/01/2017","08/01/2017","1:42:00 AM","5:42:00 AM",2,2044.84,2389,8.017,438.794,3.975,35.93,NA,35.74,30.05,0,NA,"Permanent","Single","Nikki’s_DB","Date one day behind respect WS metadata","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",35.93,2437.85181719917,2893.16216030698,2390.26446395756,2066.79768463917,"2017-08","9.5 _ 2017-08-01",2017-08-01 01:42:00,8,1.7,-80.69,24.71666667,"Oceanic","MK",6,"Normal"
"WS17212_2","FLK",2017,"WaltonSmith","Biscayne",25.6421,-80.1054,"2","07/31/2017","07/31/2017","9:38:00 AM","1:38:00 PM",2,2013.09,2362.81,8.022,425.924,4.022,36.012,NA,35.93,30.47,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-07-31,"31","Summer","Wet","July",36.012,2437.85181719917,2893.16216030698,2364.91880592596,2037.82156243004,"2017-07","2 _ 2017-07-31",2017-07-31 09:38:00,7,9.63333333333333,-80.105,25.64166667,"Mid channel","Biscayne",1,"Normal"
"WS17212_20","FLK",2017,"WaltonSmith","MK",24.7132,-80.8309,"12","08/01/2017","08/01/2017","3:22:00 AM","7:22:00 AM",2,2040.24,2379.11,8.014,440.107,3.9,36.02,NA,35.85,29.69,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",36.02,2437.85181719917,2893.16216030698,2380.773427361,2064.39270970331,"2017-08","12 _ 2017-08-01",2017-08-01 03:22:00,8,3.36666666666667,-80.83166667,24.71333333,"Offshore","MK",7,"Normal"
"WS17212_21","FLK",2017,"WaltonSmith","MK",24.7527,-80.8465,"11","08/01/2017","08/01/2017","3:56:00 AM","7:56:00 AM",2,2000.41,2325.4,7.993,456.37,3.738,35.964,NA,35.74,30.29,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",35.964,2437.85181719917,2893.16216030698,2328.41422399566,2024.33984880814,"2017-08","11 _ 2017-08-01",2017-08-01 03:56:00,8,3.93333333333333,-80.84666667,24.75333333,"Mid channel","MK",7,"Normal"
"WS17212_22","FLK",2017,"WaltonSmith","MK",24.7878,-80.86,"10","08/01/2017","08/01/2017","4:16:00 AM","8:16:00 AM",2,1942.24,2232.34,7.947,495.772,3.286,36.564,NA,36.38,29.95,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",36.564,2437.85181719917,2893.16216030698,2241.1306269035,1982.91504262991,"2017-08","10 _ 2017-08-01",2017-08-01 04:16:00,8,4.26666666666667,-80.86,24.78833333,"Inshore","MK",7,"Normal"
"WS17212_23","FLK",2017,"WaltonSmith","MK",24.701,-81.0302,"13","08/01/2017","08/01/2017","6:14:00 AM","10:14:00 AM",2,1809.7,2115.4,7.988,417.565,3.383,36.4,NA,36.34,30.45,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",36.4,2437.85181719917,2893.16216030698,2127.8019929692,1851.37162155027,"2017-08","13 _ 2017-08-01",2017-08-01 06:14:00,8,6.23333333333333,-81.03,24.70166667,"Inshore","MK",8,"Normal"
"WS17212_24","FLK",2017,"WaltonSmith","MK",24.6747,-81.019,"14","08/01/2017","08/01/2017","6:32:00 AM","10:32:00 AM",2,1931.09,2251.87,7.996,437.164,3.65,35.95,NA,36.01,30.43,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",35.95,2437.85181719917,2893.16216030698,2256.78467945311,1956.51332551576,"2017-08","14 _ 2017-08-01",2017-08-01 06:32:00,8,6.53333333333333,-81.02333333,24.675,"Mid channel","MK",8,"Normal"
"WS17212_25","FLK",2017,"WaltonSmith","MK",24.6418,-81.0183,"15","08/01/2017","08/01/2017","6:48:00 AM","10:48:00 AM",2,2031.79,2380.76,8.036,415.583,4.031,35.53,NA,36.02,29.66,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",35.53,2437.85181719917,2893.16216030698,2381.61163701423,2044.63906402935,"2017-08","15 _ 2017-08-01",2017-08-01 06:48:00,8,6.8,-81.01666667,24.64333333,"Offshore","MK",8,"Normal"
"WS17212_26","FLK",2017,"WaltonSmith","MK",24.5903,-80.9909,"15.5","08/01/2017","08/01/2017","7:16:00 AM","11:16:00 AM",2,2044.5,2395.2,8.029,425.622,4.061,35.67,NA,35.65,30.04,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",35.67,2437.85181719917,2893.16216030698,2396.00114150612,2060.44066855637,"2017-08","15.5 _ 2017-08-01",2017-08-01 07:16:00,8,7.26666666666667,-80.99166667,24.59166667,"Oceanic","MK",8,"Normal"
"WS17212_27","FLK",2017,"WaltonSmith","LK",24.5789,-81.1792,"18","08/01/2017","08/01/2017","8:48:00 AM","12:48:00 PM",2,2027.37,2370.02,8.022,428.464,3.94,35.905,NA,35.86,29.72,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",35.905,2437.85181719917,2893.16216030698,2371.72972829871,2049.19264044222,"2017-08","18 _ 2017-08-01",2017-08-01 08:48:00,8,8.8,-81.18333333,24.59833333,"Offshore","LK",9,"Normal"
"WS17212_28","FLK",2017,"WaltonSmith","LK",24.636,-81.1952,"17","08/01/2017","08/01/2017","9:31:00 AM","1:31:00 PM",2,1910.65,2238.73,8.002,425.65,3.722,36.037,NA,35.99,30.88,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",36.037,2437.85181719917,2893.16216030698,2244.45992547758,1938.92275051304,"2017-08","17 _ 2017-08-01",2017-08-01 09:31:00,8,9.51666666666667,-81.19333333,24.635,"Mid channel","LK",9,"Normal"
"WS17212_29","FLK",2017,"WaltonSmith","LK",24.6756,-81.205,"16","08/01/2017","08/01/2017","9:54:00 AM","1:54:00 PM",2,1900.57,2146.75,7.892,557.777,2.805,36.134,NA,36.1,29.51,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",36.134,2437.85181719917,2893.16216030698,2155.8857021283,1931.72070320994,"2017-08","16 _ 2017-08-01",2017-08-01 09:54:00,8,9.9,-81.205,24.675,"Inshore","LK",9,"Normal"
"WS17212_3","FLK",2017,"WaltonSmith","Biscayne",25.6454,-80.1261,"1","07/31/2017","07/31/2017","10:03:00 AM","2:03:00 PM",2,1971.25,2263.54,7.936,517.725,3.334,36.715,NA,36.7,30.52,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-07-31,"31","Summer","Wet","July",36.715,2437.85181719917,2893.16216030698,2271.68230604648,2014.31358041472,"2017-07","1 _ 2017-07-31",2017-07-31 10:03:00,7,10.05,-80.12666667,25.645,"Inshore","Biscayne",1,"Normal"
"WS17212_31","FLK",2017,"WaltonSmith","LK",24.575,-81.4182,"20","08/01/2017","08/01/2017","12:08:00 PM","4:08:00 PM",2,2000.19,2299.25,7.945,515.959,3.46,36.11,NA,36.11,30.85,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",36.11,2437.85181719917,2893.16216030698,2303.51053772061,2027.63943500251,"2017-08","20 _ 2017-08-01",2017-08-01 12:08:00,8,12.1333333333333,-81.41833333,24.575,"Mid channel","LK",10,"Normal"
"WS17212_32","FLK",2017,"WaltonSmith","LK",24.5363,-81.413,"21LK","08/01/2017","08/01/2017","12:32:00 PM","4:32:00 PM",2,2069.11,2387.91,7.97,498.762,3.69,36.392,NA,35.948,30.14,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",36.392,2437.85181719917,2893.16216030698,2389.82028274185,2100.63013099438,"2017-08","21LK _ 2017-08-01",2017-08-01 12:32:00,8,12.5333333333333,-81.42,24.54,"Offshore","LK",10,"Normal"
"WS17212_33","FLK",2017,"WaltonSmith","LK",24.4789,-81.39,"21.5","08/01/2017","08/01/2017","1:18:00 PM","5:18:00 PM",2,2046.17,2384.93,8.009,447.555,3.911,35.999,NA,35.93,29.99,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",35.999,2437.85181719917,2893.16216030698,2386.39862122231,2069.67468535645,"2017-08","21.5 _ 2017-08-01",2017-08-01 13:18:00,8,13.3,-81.39166667,24.48333333,"Oceanic","LK",10,"Normal"
"WS17212_35","FLK",2017,"WaltonSmith","LK",24.4147,-81.8279,"22.5","08/01/2017","08/01/2017","5:30:00 PM","9:30:00 PM",2,2046.55,2379.71,8.001,459.19,3.895,35.363,NA,35.228,30.55,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",35.363,2437.85181719917,2893.16216030698,2380.3068237888,2055.24044521651,"2017-08","22.5 _ 2017-08-01",2017-08-01 17:30:00,8,17.5,-81.82833333,24.39666667,"Oceanic","LK",11,"Normal"
"WS17212_36","FLK",2017,"WaltonSmith","LK",24.4563,-81.8275,"22","08/01/2017","08/01/2017","5:54:00 PM","9:54:00 PM",2,2045.91,2387.79,8.01,448.583,3.991,35.476,NA,35.371,30.69,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",35.476,2437.85181719917,2893.16216030698,2388.46170551885,2057.27802425037,"2017-08","22 _ 2017-08-01",2017-08-01 17:54:00,8,17.9,-81.82833333,24.455,"Offshore","LK",11,"Normal"
"WS17212_37","FLK",2017,"WaltonSmith","LK",24.4898,-81.8286,"23","08/01/2017","08/01/2017","6:10:00 PM","10:10:00 PM",2,2003.72,2312.25,7.963,493.789,3.569,35.948,NA,35.856,30.68,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",35.948,2437.85181719917,2893.16216030698,2315.5622989514,2027.17585757124,"2017-08","23 _ 2017-08-01",2017-08-01 18:10:00,8,18.1666666666667,-81.82833333,24.48666667,"Mid channel","LK",11,"Normal"
"WS17212_38","FLK",2017,"WaltonSmith","LK",24.5377,-81.8278,"24","08/01/2017","08/01/2017","6:31:00 PM","10:31:00 PM",2,1944.32,2249.19,7.948,496.602,3.486,36.477,NA,36.411,31.5,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-08-01,"01","Summer","Wet","August",36.477,2437.85181719917,2893.16216030698,2256.82915629035,1982.73982264916,"2017-08","24 _ 2017-08-01",2017-08-01 18:31:00,8,18.5166666666667,-81.82833333,24.53666667,"Inshore","LK",11,"Normal"
"WS17212_4","FLK",2017,"WaltonSmith","Biscayne",25.3353,-80.2247,"EK_IN","07/31/2017","07/31/2017","1:17:00 PM","5:17:00 PM",2,1942.15,2216.32,7.915,538.991,3.147,36.216,NA,36.28,30.69,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-07-31,"31","Summer","Wet","July",36.216,2437.85181719917,2893.16216030698,2223.75822315314,1974.08148848391,"2017-07","EK_IN _ 2017-07-31",2017-07-31 13:17:00,7,13.2833333333333,-80.227501,25.336306,"Inshore","Biscayne",2,"Normal"
"WS17212_5","FLK",2017,"WaltonSmith","Biscayne",25.3148,-80.1944,"EK_MID","07/31/2017","07/31/2017","1:34:00 PM","5:34:00 PM",2,2032.3,2355.48,7.991,467.9,3.779,35.241,NA,35.56,30.51,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-07-31,"31","Summer","Wet","July",35.241,2437.85181719917,2893.16216030698,2356.04331000667,2038.18711389104,"2017-07","EK_MID _ 2017-07-31",2017-07-31 13:34:00,7,13.5666666666667,-80.1946,25.314483,"Mid channel","Biscayne",2,"Normal"
"WS17212_6","FLK",2017,"WaltonSmith","Biscayne",25.2944,-80.1623,"EK_OFF","07/31/2017","07/31/2017","1:52:00 PM","5:52:00 PM",2,2017.28,2345.1,8.004,448.905,3.802,35.428,NA,35.51,30.1,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-07-31,"31","Summer","Wet","July",35.428,2437.85181719917,2893.16216030698,2346.22051986455,2027.86139224939,"2017-07","EK_OFF _ 2017-07-31",2017-07-31 13:52:00,7,13.8666666666667,-80.162604,25.294251,"Offshore","Biscayne",2,"Normal"
"WS17212_7","FLK",2017,"WaltonSmith","UK",25.1084,-80.3801,"4","07/31/2017","07/31/2017","4:55:00 PM","8:55:00 PM",2,1977.12,2293.26,7.99,455.153,3.641,35.578,NA,35.427,30.18,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-07-31,"31","Summer","Wet","July",35.578,2437.85181719917,2893.16216030698,2295.60903789817,1992.00201609583,"2017-07","4 _ 2017-07-31",2017-07-31 16:55:00,7,16.9166666666667,-80.38,25.10833333,"Inshore","UK",3,"Normal"
"WS17212_8","FLK",2017,"WaltonSmith","UK",25.0929,-80.354,"5","07/31/2017","07/31/2017","5:09:00 PM","9:09:00 PM",2,2015.44,2360.95,8.035,415.09,4.024,34.917,NA,34.745,30.11,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-07-31,"31","Summer","Wet","July",34.917,2437.85181719917,2893.16216030698,2360.76719933478,2013.3535968352,"2017-07","5 _ 2017-07-31",2017-07-31 17:09:00,7,17.15,-80.355,25.09333333,"Inshore","UK",3,"Normal"
"WS17212_9","FLK",2017,"WaltonSmith","UK",25.0792,-80.3335,"5.5","07/31/2017","07/31/2017","5:21:00 PM","9:21:00 PM",2,2045.76,2354.96,7.977,486.938,3.617,35.24,NA,35.077,29.89,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-07-31,"31","Summer","Wet","July",35.24,2437.85181719917,2893.16216030698,2355.52452996957,2051.53118383864,"2017-07","5.5 _ 2017-07-31",2017-07-31 17:21:00,7,17.35,-80.33416667,25.07966667,"Mid channel","UK",3,"Normal"
"WS17282_1","FLK",2017,"WaltonSmith","Biscayne",25.6446,-80.0442,"1","10/09/2017","10/09/2017","10:51:00 AM","2:51:00 PM",2,2245.46,2493.8,7.89,669.47,3.082,33.828,NA,32.36,28.58,0,NA,"Permanent","Single","Nikki’s_DB","Coordinates wrong?","",NA,"",NA,2017-10-09,"09","Fall","Wet","October",33.828,2437.85181719917,2893.16216030698,2495.73837265705,2223.01980454417,"2017-10","1 _ 2017-10-09",2017-10-09 10:51:00,10,10.85,-80.12666667,25.645,"Inshore","Biscayne",1,"Normal"
"WS17282_10","FLK",2017,"WaltonSmith","UK",25.0634,-80.3154,"6","10/09/2017","10/09/2017","7:28:00 PM","11:28:00 PM",2,2064.91,2385.1,8,463.733,3.74,35.175,NA,35.133,29.3,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-10-09,"09","Fall","Wet","October",35.175,2437.85181719917,2893.16216030698,2385.36244685174,2069.03065751396,"2017-10","6 _ 2017-10-09",2017-10-09 19:28:00,10,19.4666666666667,-80.315,25.065,"Offshore","UK",3,"Normal"
"WS17282_11","FLK",2017,"WaltonSmith","UK",25.0479,-80.289,"6.5","10/09/2017","10/09/2017","7:59:00 PM","11:59:00 PM",2,2032.44,2375.99,8.027,423.879,3.945,35.908,NA,35.831,29.41,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-10-09,"09","Fall","Wet","October",35.908,2437.85181719917,2893.16216030698,2377.5542901308,2054.20494713041,"2017-10","6.5 _ 2017-10-09",2017-10-09 19:59:00,10,19.9833333333333,-80.28766667,25.04833333,"Oceanic","UK",3,"Normal"
"WS17282_13","FLK",2017,"WaltonSmith","UK",24.8978,-80.5276,"UK_OFF","10/09/2017","10/10/2017","11:12:00 PM","3:12:00 AM",2,2035.268,2379.702,8.031,421.162,3.969,35.675,NA,35.631,29.41,0,NA,"Permanent","Single","Nikki’s_DB","","",NA,"",NA,2017-10-09,"09","Fall","Wet","October",35.675,2437.85181719917,2893.16216030698,2380.80224181106,2051.50005489018,"2017-10","UK_OFF _ 2017-10-09",2017-10-09 23:12:00,10,23.2,-80.529497,24.898193,"Offshore","UK",4,"Normal"
