CTDID-mysql,Dttm-mysql,Site-mysql,CTDID,Region,Year,Mission,Location,Latitude,Longitude,collected_date,UTCDate,collected_time,UTCTime,Sample_Depth_m,DIC_umol_kg,TA_umol_kg,pH_measured,pH_calculated,pCO2_uatm,Aragonite_Sat_W,Salinity_Bottle,Conductivity_Sm,Salinity_CTD,Temperature_C,Pressure_db,Density_Sigmat,SiteID,Survey_design,Sample_frequency
WS20006_6,2020-01-06 17:03:00,EK_OFF,0,0,0,0,0,-0.00004167,0.003079,0,0,19:00:00,0:00:00,0,-0.0000004410198926,-0.000000205269771,0,-0.0005392276843,0.552282477,0.0008878624797,-0.000000002625498041,0,1,0.0362,0,0,0,0,0
WS20006_7,2020-01-06 19:07:00,6.5,0,0,0,0,0,0.0005453333333,0.0007173333333,0,0,19:00:00,0:00:00,0,-0.0000004758499017,0.0000001035200512,0,0.00463164676,-4.76652221,-0.007072066791,0.000000003288597838,0,1,-0.3063,0,0,0,0,0
WS20006_8,2020-01-06 19:18:00,6,0,0,0,0,0,0.004236,-0.007309,0,0,19:00:00,0:00:00,0,-0.0000002785200195,-0.0000004557900866,0,0.004244984944,-4.341719455,-0.006367991655,0.000000001742499478,0,1,-0.2805,0,0,0,0,0
WS20006_9,2020-01-06 19:31:00,5.5,0,0,0,0,0,0.002382,-0.000585,0,0,19:00:00,0:00:00,0,-0.0000001469702511,0.0000004230500963,0,0.01029734142,-10.16021894,-0.01518421951,0.000000003708002794,0,1,-0.6791,0,0,0,0,0
WS20006_10,2020-01-06 20:17:00,MR,0,0,0,0,0,0.003007,0.006418,0,0,19:00:00,0:00:00,0,0.0000002870397111,0.0000004359899322,0,0.00000756489249,-0.007274413658,0.00005820360769,0.000000003384798219,0,1,0,0,0,0,0,0
WS20006_11,2020-01-06 22:05:00,UK_OFF,0,0,0,0,0,-0.000581,-0.000384,0,0,19:00:00,0:00:00,0,-0.0000004204102879,-0.0000003586997082,0,-0.00000501985383,0.005528692884,0.00007913700799,0.000000003405197901,0,1,0.00085,0,0,0,0,0
WS20006_12,2020-01-06 22:17:00,UK_MID,0,0,0,0,0,0.000256,0.000538,0,0,19:00:00,0:00:00,0,-0.0000003133900464,0.0000002790297913,0,0.00729084566,-7.162462677,-0.01040183439,-0.000000004232198592,0,1,-0.4801,0,0,0,0,0
WS20006_13,2020-01-06 22:26:00,UK_IN,0,0,0,0,0,0.001697,-0.002071,0,0,19:00:00,0:00:00,0,0.0000001896401045,0.0000004556200111,0,0.00005680833186,-0.07971083173,0.000007025491,-0.000000004108102303,0,1,-0.0031,0,0,0,0,0
WS20006_14,2020-01-06 23:54:00,7,0,0,0,0,0,-0.000289,0.0003623333333,0,1,19:00:00,0:00:00,0,-0.00000002203978511,-0.0000004675898708,0,0.00000911225629,-0.01059122328,0.00006125617219,0.0000000034178953,0,1,0,0,0,0,0,0
WS20006_15,2020-01-07 00:20:00,8,0,0,0,0,0,0.001123666667,-0.001073,-1,0,19:00:00,0:00:00,0,-0.000000483129952,0.00000008984989108,0,0.00001024315825,-0.009787934195,0.0000510384631,0.000000004128295927,0,1,-0.0002,0,0,0,0,0
WS20006_16,2020-01-07 00:40:00,9,0,0,0,0,0,0.001440333333,-0.00002599999999,-1,0,19:00:00,0:00:00,0,-0.0000003167401701,0.00000009613995644,0,0.0000081542596,-0.008265515506,0.00006040798711,-0.000000003317602193,0,1,0,0,0,0,0,0
WS20006_17,2020-01-07 01:18:00,9.5,0,0,0,0,0,0.004271,0.001227333333,-1,0,19:00:00,0:00:00,0,-0.000000403660124,0.00000002140996003,0,0.00000808429176,-0.00807702024,0.00006073439342,-0.00000000480520157,0,1,0,0,0,0,0,0
WS20006_18,2020-01-07 02:37:00,12,0,0,0,0,0,0.000162,0.002871666667,-1,0,19:00:00,0:00:00,0,0.00000007954986359,-0.0000001540502126,0,0.000007931741571,-0.007894828686,0.00005957316553,-0.000000002162899193,0,1,0,0,0,0,0,0
WS20006_19,2020-01-07 03:14:00,11,0,0,0,0,0,0.000076,-0.001213666667,-1,0,19:00:00,0:00:00,0,0.0000001927501216,0.0000003838399607,0,0.0005152824072,-0.5947419812,-0.000618677891,0.00000000311720072,0,1,-0.0336,0,0,0,0,0
WS20006_20,2020-01-07 03:33:00,10,0,0,0,0,0,-0.001552,0.002259,-1,0,19:00:00,0:00:00,0,0.0000004742400961,0.0000004876101229,0,-0.0001265337088,0.1645607463,0.0002296155092,0.000000001807499928,0,1,0.009,0,0,0,0,0
WS20006_21,2020-01-07 04:58:00,13,0,0,0,0,0,-0.000669,-0.001533,-1,0,19:00:00,0:00:00,0,0.0000003339200703,-0.0000004516200534,0,0.001317767254,-1.498756088,-0.001702077032,0.0000000002579980674,0,1,-0.0866,0,0,0,0,0
WS20006_22,2020-01-07 05:13:00,14,0,0,0,0,0,-0.002867,0.002184,0,0,19:00:00,0:00:00,0,-0.00000005141009751,0.0000003903001016,0,-0.000895176373,1.150171645,0.001290569516,0.000000001389004467,0,1,0.0602,0,0,0,0,0
WS20006_23,2020-01-07 05:27:00,15,0,0,0,0,0,-0.002538,0.000519,0,0,19:00:00,0:00:00,0,-0.0000001544099177,-0.0000001785897439,0,-0.00002198741402,0.02382239163,0.00010608073,-0.000000001884700396,0,1,0.002,0,0,0,0,0
WS20006_24,2020-01-07 05:51:00,15.5,0,0,0,0,0,-0.077274,-0.003395,0,0,19:00:00,0:00:00,0,-0.0000001479097591,-0.0000004724302016,0,-0.0001456871847,0.1538222053,0.0002954644449,0.0000000002666027399,0,1,0.0102,0,0,0,0,0
WS20006_25,2020-01-07 07:15:00,18,0,0,0,0,0,0.000015,0.000939,0,0,19:00:00,0:00:00,0,0.0000004703601917,-0.0000002566102921,0,0.0000078579844,-0.007802806366,0.0000592859551,0.000000003471498644,0,1,0,0,0,0,0,0
WS20006_26,2020-01-07 07:43:00,17,0,0,0,0,0,0.000551,0.000793,0,0,19:00:00,0:00:00,0,0.0000001842104211,0.0000001656599125,0,0.0007873386065,-0.8603511108,-0.001037162552,-0.000000004654403085,0,1,-0.0516,0,0,0,0,0
WS20006_27,2020-01-07 08:09:00,16,0,0,0,0,0,0.000874,0.000752,0,0,19:00:00,0:00:00,0,0.0000002983999821,-0.0000001036596586,0,0.00000736323743,-0.006540348141,0.00004838988894,0.000000004385597663,0,1,0,0,0,0,0,0
WS20006_28,2020-01-07 09:43:00,19,0,0,0,0,0,0.000275,-0.000487,0,0,19:00:00,0:00:00,0,-0.0000004254297892,-0.00000004096000339,0,0.00000471799517,-0.004763359985,0.00006504330308,-0.0000000007321006024,0,1,0.0003,0,0,0,0,0
WS20006_29,2020-01-07 09:57:00,20,0,0,0,0,0,-0.00014,0.000153,0,0,19:00:00,0:00:00,0,0.0000002540000423,-0.0000002495298759,0,0.00001089696633,-0.01212774269,0.00006058456536,0.0000000001762998636,0,1,-0.0001,0,0,0,0,0
WS20006_30,2020-01-07 10:20:00,21LK,0,0,0,0,0,0.001936,-0.003347,0,0,19:00:00,0:00:00,0,0.00000004951016308,0.0000001950597834,0,0.000008109395731,-0.008180475283,0.00006016177568,0.000000001058502619,0,1,0,0,0,0,0,0
WS20006_31,2020-01-07 11:37:00,21.5B,0,0,0,0,0,0.001919,0.002245,0,0,19:00:00,0:00:00,0,-0.0000004518401511,0.000000238170287,0,0.000007974890519,-0.007937912505,0.00006027635087,0.00000000394030053,0,1,0,0,0,1,0,0
WS20006_32,2020-01-07 13:59:00,WS,0,0,0,0,0,-0.000837,-0.000155,0,0,19:00:00,0:00:00,0,0.0000001410298864,-0.0000003069203558,0,0.000007766227791,-0.007636469535,0.00005873765592,-0.000000004786194552,0,1,0,0,0,0,0,0
WS20006_33,2020-01-07 15:17:00,22.5,0,0,0,0,0,0.002316,0.001215,0,0,19:00:00,0:00:00,0,-0.00000001098987923,0.0000004873099897,0,0.0000503938158,-0.05276353912,-0.00000231158856,0.0000000034178953,0,1,-0.0028,0,0,0,0,0
WS20006_34,2020-01-07 15:44:00,22,0,0,0,0,0,-0.002585,-0.002295,0,0,19:00:00,0:00:00,0,-0.00000007501012078,0.0000004073099262,0,-0.0001740556015,0.1882323322,0.0003310654133,-0.000000003332196741,0,1,0.0121,0,0,0,0,0
WS20006_35,2020-01-07 15:57:00,23,0,0,0,0,0,0.0033,0.00027,0,0,19:00:00,0:00:00,0,0.0000003006398401,0.0000003861596269,0,0.000007947454659,-0.007982106694,0.0000595195041,-0.0000000004817977128,0,1,0,0,0,0,0,0
WS20006_36,2020-01-07 16:20:00,24,0,0,0,0,0,0.000761,-0.000086,0,0,19:00:00,0:00:00,0,0.00000007586004358,-0.00000008427014109,0,-0.01460133473,17.12451633,0.01947607954,0.000000001567002528,0,1,0.9722,0,0,0,0,0
WS20279_1,2020-10-05 13:27:00,1,0,0,0,0,0,0.00004233333333,0.0005546666667,0,0,19:00:00,0:00:00,0,-0.0000002291499186,0.00000006581012713,1,-0.0001264075034,0.1909044727,0.0003166695218,0.000000001001801309,0,1,0.0096,0,0,0,0,0
WS20279_2,2020-10-05 13:40:00,2,0,0,0,0,0,0.0005726666667,0.000728,0,0,19:00:00,0:00:00,0,0.000000427490022,-0.00000009439963833,1,-0.00003447856517,0.04013700548,0.0001572378318,-0.000000001606004219,0,1,0.003,0,0,0,0,0
WS20279_3,2020-10-05 14:06:00,3,0,0,0,0,0,0.000084,0.002358,0,0,19:00:00,0:00:00,0,0.00000009248992683,0.0000003085801836,1,0.00000857085084,-0.009269572254,0.00008379821069,0.000000001729105747,0,1,0.0001,0,0,0,0,0
WS20279_4,2020-10-05 16:30:00,EK_IN,0,0,0,0,0,0.038161,-0.057187,0,0,19:00:00,0:00:00,0,-0.0000001136199899,0.0000004072899173,1,0.006981393926,-11.43117395,-0.01064611623,0.000000002665800025,0,1,-0.4751,0,0,0,0,0
WS20279_5,2020-10-05 16:45:00,EK_MID,0,0,0,0,0,-0.000029,0.000278,0,0,19:00:00,0:00:00,0,-0.00000003267018656,0.0000002511596904,1,0.0002391103005,-0.2760820979,-0.0003187833441,-0.0000000005448015372,0,1,-0.0153,0,0,0,0,0
WS20279_6,2020-10-05 17:04:00,EK_OFF,0,0,0,0,0,-0.03869667,0.062202,0,0,19:00:00,0:00:00,0,-0.0000001567698291,-0.00000009444966054,1,-0.006535856933,7.335921868,0.01180703369,-0.000000001830599672,0,1,0.4375,0,0,0,0,0
WS20279_7,2020-10-05 19:07:00,4,0,0,0,0,0,-0.0005003333333,-0.0001383333333,0,0,19:00:00,0:00:00,0,-0.0000001722100933,0.0000001051998879,1,0.0002849384225,-0.4495651645,-0.0003156610142,-0.000000002330899918,0,1,-0.0183,0,0,0,0,0
WS20279_8,2020-10-05 19:19:00,5,0,0,0,0,0,-0.000204,0.000769,0,0,19:00:00,0:00:00,0,0.0000003463701432,-0.0000001346397767,1,0.00003249863893,-0.04744285458,0.00007199621384,-0.000000004519002061,0,1,-0.0012,0,0,0,0,0
WS20279_9,2020-10-05 19:43:00,5.5,0,0,0,0,0,0.000335,-0.00034,0,0,19:00:00,0:00:00,0,0.0000002769997991,0.0000004390499271,1,0.00006748053074,-0.08925841075,0.00000005598864972,0.000000001058502619,0,1,-0.0037,0,0,0,0,0
WS20279_10,2020-10-05 19:57:00,6,0,0,0,0,0,-0.000731,0.000726,0,0,19:00:00,0:00:00,0,-0.00000001649004844,0.0000002110100468,1,-0.00003154769633,0.03623402071,0.0001578265686,0.000000002789299458,0,1,0.0028,0,0,0,0,0
WS20279_11,2020-10-05 20:16:00,6.5,0,0,0,0,0,-0.00001066666667,0.002460333333,0,0,19:00:00,0:00:00,0,-0.0000001411999619,0.0000004206899575,1,0.0002074848397,-0.2266276564,-0.0002853871054,0.000000001570001018,0,1,-0.0132,0,0,0,0,0
WS20279_12,2020-10-05 21:00:00,MR,0,0,0,0,0,-0.00021,-0.00001900000001,0,0,19:00:00,0:00:00,0,0.0000002116298674,-0.0000001604098543,1,0.000009743244689,-0.0103453469,0.00008005203498,0.000000004703593959,0,1,0,0,0,0,0,0
WS20279_13,2020-10-05 22:41:00,UK_OFF,0,0,0,0,0,-0.000023,-0.001307,0,0,19:00:00,0:00:00,0,0.0000002197100457,-0.0000001241000973,1,0.0001349540418,-0.1485620771,-0.0001472992357,0.000000002802501342,0,1,-0.00835,0,0,0,0,0
WS20279_14,2020-10-05 22:54:00,UK_MID,0,0,0,0,0,-0.000917,0.000609,0,0,19:00:00,0:00:00,0,0.0000001019297997,-0.0000001233402145,1,-0.0002214294455,0.2499830992,0.0004949740408,-0.000000003504496249,0,1,0.0155,0,0,0,0,0
WS20279_15,2020-10-05 23:03:00,UK_IN,0,0,0,0,0,0.003721,-0.00559,0,0,19:00:00,0:00:00,0,0.0000002071296876,0.0000001307598723,1,-0.0000984907092,0.1410554616,0.0002799928711,0.000000003420900896,0,1,0.0076,0,0,0,0,0
WS20279_16,2020-10-06 00:23:00,7,0,0,0,0,0,-0.004654,-0.01261866667,-1,0,19:00:00,0:00:00,0,-0.0000001373500709,-0.00000006800974006,1,0.00001221218464,-0.01471131476,0.00008854777311,-0.0000000009535980894,0,1,0,0,0,0,0,0
WS20279_17,2020-10-06 00:58:00,8,0,0,0,0,0,-0.0001683333333,0.001731,-1,0,18:25:00,0:00:00,0,-0.0000004922599146,-0.00000004211005944,1,0.00005814627262,-0.06491364925,-0.00000348062708,-0.000000004138605902,0,1,-0.0032,0,0,0,0,0
WS20279_18,2020-10-06 01:22:00,9,0,0,0,0,0,0.0006623333333,-0.001627,-1,0,19:00:00,0:00:00,0,-0.0000003268899036,0.0000004772200555,1,0.00000956068417,-0.0100110644,0.00007892914496,0.000000004607400683,0,1,0,0,0,0,0,0
WS20279_19,2020-10-06 02:12:00,9.5,0,0,0,0,0,0.001104,0.0007453333333,-1,0,19:00:00,0:00:00,0,0.00000005057017916,0.0000003019499673,1,0.00001121174691,-0.01324875306,0.00008789804383,-0.000000003872202115,0,1,0,0,0,0,0,0
WS20279_20,2020-10-06 03:30:00,12,0,0,0,0,0,0.000209,0.0009916666667,-1,0,19:00:00,0:00:00,0,0.0000001944399628,-0.0000004463799996,1,0.00000956156995,-0.01002592581,0.00007902965443,0.0000000001625011237,0,1,0,0,0,0,0,0
WS20279_21,2020-10-06 04:04:00,11,0,0,0,0,0,0.002354,-0.002123666667,-1,0,19:00:00,0:00:00,0,-0.0000001182399956,0.0000001554603841,1,0.0002540155807,-0.285916282,-0.0003522322181,-0.000000001323904542,0,1,-0.0163,0,0,0,0,0
WS20279_22,2020-10-06 04:19:00,10,0,0,0,0,0,-0.001062,0.000319,-1,0,19:00:00,0:00:00,0,-0.000000135199798,0.0000001811699804,1,0.00001355798415,-0.01792245618,0.00009355922087,0.000000002618200767,0,1,0,0,0,0,0,0
WS20279_23,2020-10-06 05:40:00,13,0,0,0,0,0,0.001113,0.000248,0,0,19:00:00,0:00:00,0,0.0000000240800091,-0.00000043746968,1,0.07444157856,-93.25344391,-0.1096352867,-0.000000004210697568,0,1,-5.0015,0,0,0,0,0
WS20279_24,2020-10-06 05:52:00,14,0,0,0,0,0,-0.001617,0.001989,0,0,19:00:00,0:00:00,0,0.0000002896101705,0.0000002350898285,1,-0.00009251593063,0.1150683062,0.0002666759282,-0.000000003497198975,0,1,0.007,0,0,0,0,0
WS20279_25,2020-10-06 06:06:00,15,0,0,0,0,0,-0.000705,-0.000091,0,0,19:00:00,0:00:00,0,-0.0000001396699645,-0.0000001558400982,1,0.00001982989619,-0.02298416134,0.000069383154,0.0000000001177014042,0,1,-0.0006,0,0,0,0,0
WS20279_26,2020-10-06 06:30:00,15.5,0,0,0,0,0,-0.083319,-0.000032,0,0,19:00:00,0:00:00,0,-0.0000004498099315,0.0000001748003342,1,-0.00004574709947,0.05039913879,0.0001791267882,-0.0000000008134009022,0,1,0.0037,0,0,0,0,0
WS20279_27,2020-10-06 08:17:00,18,0,0,0,0,0,-0.000069,0.000062,0,0,19:00:00,0:00:00,0,0.0000004156299838,0.00000003850027497,1,0.00001043485615,-0.0116112983,0.00008300143339,-0.000000001474894873,0,1,0,0,0,0,0,0
WS20279_28,2020-10-06 08:46:00,17,0,0,0,0,0,-0.00035,0.00009899999999,0,0,19:00:00,0:00:00,0,0.0000001121800324,-0.0000002946399036,1,-0.0001070393238,0.1254666301,0.0002934994744,-0.000000004138605902,0,1,0.0079,0,0,0,0,0
WS20279_29,2020-10-06 09:02:00,16,0,0,0,0,0,-0.000041,0.000005999999999,0,0,19:00:00,0:00:00,0,-0.00000004176990842,-0.0000003570598892,1,0.00001485754957,-0.02001998893,0.00009670300934,-0.000000004385100283,0,1,0,0,0,0,0,0
WS20279_30,2020-10-06 10:45:00,19,0,0,0,0,0,-0.000659,0.001373,0,0,19:00:00,0:00:00,0,-0.0000001714599875,0.00000004536013876,1,-0.0008010346037,1.173199352,0.001282375206,-0.000000004168697387,0,1,0.0557,0,0,0,0,0
WS20279_31,2020-10-06 11:03:00,20,0,0,0,0,0,-0.001771,0.000256,0,0,19:00:00,0:00:00,0,-0.0000002196400146,0.0000003341001502,1,0.001020328372,-1.135107898,-0.001756642167,0.000000001881296896,0,1,-0.0675,0,0,0,0,0
WS20279_32,2020-10-06 11:30:00,21LK,0,0,0,0,0,-0.000729,0.000731,0,0,19:00:00,0:00:00,0,-0.0000003518700851,-0.0000003877298695,1,-0.000814339443,0.8976532751,0.001532547353,-0.000000003036994656,0,1,0.055,0,0,0,0,0
WS20279_33,2020-10-06 12:23:00,21.5,0,0,0,0,0,-0.004171,0.000008999999991,0,0,19:00:00,0:00:00,0,-0.00000001890998647,-0.0000002720903467,1,-0.00004522825571,0.0514331694,0.000180667213,-0.000000001989903353,0,1,0.0037,0,0,0,0,0
WS20279_34,2020-10-06 14:35:00,WS,0,0,0,0,0,-0.000545,0.000329,0,0,19:00:00,0:00:00,0,-0.0000000923701009,0.0000003645200195,1,0.00001019869405,-0.01130315426,0.00008074775126,-0.000000001005503236,0,1,0,0,0,0,0,0
WS20279_35,2020-10-06 15:25:00,22.5,0,0,0,0,0,-0.000862,-0.001672,0,0,19:00:00,0:00:00,0,0.0000004061200798,-0.0000001661901479,1,-0.0002154132654,0.2479727826,0.0004734874661,0.000000002539998434,0,1,0.0151,0,0,0,0,0
WS20279_36,2020-10-06 15:49:00,22,0,0,0,0,0,0.001912,0.000668,0,0,19:00:00,0:00:00,0,0.00000001218995749,0.0000003935597306,1,0.0000190309028,-0.0210893462,0.00006423442488,0.0000000008327987189,0,1,-0.0006,0,0,0,0,0
WS20279_37,2020-10-06 16:04:00,23,0,0,0,0,0,0.002737,-0.000574,0,0,19:00:00,0:00:00,0,-0.000000346969955,-0.000000319029823,1,0.00001523018838,-0.0176045457,0.00007695016607,0.000000002736896931,0,1,-0.0003,0,0,0,0,0
WS20279_38,2020-10-06 16:23:00,24,0,0,0,0,0,0.00048,0.000393,0,0,19:00:00,0:00:00,0,-0.0000002607398528,0.0000004348498805,1,-0.0001064841078,0.1315356823,0.0002899744871,-0.000000003944897742,0,1,0.008,0,0,0,0,0
WS20342_1,2020-12-07 16:51:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_2,2020-12-07 17:03:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_3,2020-12-07 17:25:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_4,2020-12-07 20:06:00,EK_OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_5,2020-12-07 20:23:00,EK_MID,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_6,2020-12-07 20:38:00,EK_IN,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_7,2020-12-07 22:37:00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_8,2020-12-07 22:49:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_9,2020-12-07 22:59:00,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_10,2020-12-08 00:59:00,UK_MID,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_11,2020-12-08 01:08:00,UK_IN,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_12,2020-12-08 02:41:00,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_13,2020-12-08 03:09:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_14,2020-12-08 03:54:00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_15,2020-12-08 04:14:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_16,2020-12-08 05:43:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_17,2020-12-08 05:55:00,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_18,2020-12-08 07:07:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_19,2020-12-08 07:22:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_20,2020-12-08 09:22:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_21,2020-12-08 09:33:00,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_22,2020-12-08 12:31:00,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_23,2020-12-08 12:55:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_24,2020-12-13 05:27:00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_25,2020-12-13 06:06:00,WS,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_26,2020-12-13 08:05:00,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_27,2020-12-13 08:27:00,21LK,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_28,2020-12-13 10:04:00,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_29,2020-12-13 11:25:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_30,2020-12-13 11:58:00,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_31,2020-12-13 13:42:00,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_32,2020-12-13 14:55:00,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_33,2020-12-13 15:14:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_34,2020-12-13 16:40:00,UK_OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_35,2020-12-13 17:50:00,MR,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_36,2020-12-13 18:26:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
WS20342_37,2020-12-13 18:35:00,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
