"CTDID","Region","Year","Mission","Location","Latitude","Longitude","UTCDate","UTCTime","Sample_Depth_m","DIC_umol_kg","TA_umol_kg","pH_measured","pH_calculated","pCO2_uatm","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","Pressure_db","Density_Sigmat","SiteID","Survey_design","Sample_frequency","ncrmp_flag","bottle_id","source_code","sample_num","bottle_name","deployment_id","project_code","collection_id","collected_date","collected_time","collected_timezone","density_id","dic_id","calc_avg_dic","dic_temp","dic_machine","dic_kg_flag","calibration_dic_id","calc_avg_crm_init_dic","crm_init_dic_temp","calibration_dic_kg_flag","dic_crm_id","dic_crm_batch","dic_crm_dic","dic_crm_salinity","ta_id","calc_avg_ta","calc_avg_ta_temp","ta_machine","ta_kg_flag","calibration_ta_id","calc_avg_crm_ta","calc_avg_crm_ta_temp","calibration_ta_kg_flag","ta_crm_id","ta_crm_batch","ta_crm_ta","ta_crm_salinity","spec_ph_id","spec_ph_temp","rm_factor","seacarb_id","UTCDate_Time","datetime","ESTDate","ESTTime","Month","Months","MY","MoY","ToD","Season","Precipitation","dec.lon","dec.lat","Zone","Sub_region","Reference","Transect","Extreme","BestSalinity","n35TA","n35DIC","TA_0","DIC_0","nTA","nDIC","Date"
"WS21032_24","FL",2021,"WaltonSmith","Lower_Keys",24.45633,-81.8288,2021-02-07,"3:15:00",0,2076.483,2361.785,8.01164,8.060344,394.1962,3.203923,35.07997,NA,35.2671,21.692,0,NA,"22","Permanent","Single",1,4830,"O",5770,"24B",348,"Walton Smith-Jan 2021",4830,"2/7/2021","3:15:00","+00:00",4766,12954,2122.651,25,"UNSPECIFIED",0,326,2094.25,25,0,9,191,2051.4,33.316,4364,2409.75,23.4,"AS1",0,78,2266.2,25,0,9,191,2225.5,33.316,1458,24.705,2.0326,3351,2021-02-07 03:15:00,2021-02-06 22:15:00,2021-02-06,"22:15:00","Feb","February","2021-02",2,22.25,"Winter","Dry",-81.82833,24.455,"Offshore","LK","LK_10","T3","Normal",35.07997,2423.624,2130.852,2101.954,1758.904,2368.588,2084.799,2021-02-06
"WS21032_25","FL",2021,"WaltonSmith","Lower_Keys",24.39925,-81.82778,2021-02-07,"3:39:00",0,2065.298,2367.874,8.020094,8.065006,386.9806,3.370622,35.84329,NA,36.113,22.6455,0,NA,"22.5","Permanent","Single",1,4831,"O",5771,"1S",349,"Walton Smith-Jan 2021",4831,"2/7/2021","3:39:00","+00:00",4767,12955,2112.394,25,"UNSPECIFIED",0,326,2094.25,25,0,9,191,2051.4,33.316,4365,2417.35,23.4,"AS1",0,78,2266.2,25,0,9,191,2225.5,33.316,1459,24.915,2.0826,3352,2021-02-07 03:39:00,2021-02-06 22:39:00,2021-02-06,"22:39:00","Feb","February","2021-02",2,22.65,"Winter","Dry",-81.82833,24.39667,"Oceanic","LK","LK_10","T3","Normal",35.84329,2378.125,2074.24,2101.954,1758.904,2369.025,2066.625,2021-02-06
"WS21032_26","FL",2021,"WaltonSmith","Lower_Keys",24.4763,-81.71751,2021-02-07,"4:31:00",0,2058.486,2369.316,8.027705,8.086827,364.7916,3.450369,35.725,NA,35.897,22.192,0,NA,"WS","Permanent","Single",1,4832,"O",5772,"2S",349,"Walton Smith-Jan 2021",4832,"2/7/2021","4:31:00","+00:00",4768,12956,2107.639,25,"UNSPECIFIED",0,327,2096.65,25,0,9,191,2051.4,33.316,4366,2418.65,23.35,"AS1",0,78,2266.2,25,0,9,191,2225.5,33.316,1460,24.962,2.1169,3353,2021-02-07 04:31:00,2021-02-06 23:31:00,2021-02-06,"23:31:00","Feb","February","2021-02",2,23.51667,"Winter","Dry",-81.717,24.478,"Offshore","LK","LK_10","T3","Normal",35.725,2387.453,2074.244,2101.954,1758.904,2371.362,2060.779,2021-02-06
"WS21032_27","FL",2021,"WaltonSmith","Lower_Keys",24.53241,-81.41455,2021-02-07,"6:37:00",0,2069.159,2382.711,8.025098,8.096574,357.4846,3.479474,35.66577,NA,35.667,21.759,0,NA,"21LK","Permanent","Single",1,4833,"O",5773,"3S",349,"Walton Smith-Jan 2021",4833,"2/7/2021","6:37:00","+00:00",4769,12957,2118.474,25,"UNSPECIFIED",0,327,2096.65,25,0,9,191,2051.4,33.316,4367,2432.3,23.3,"AS1",0,78,2266.2,25,0,9,191,2225.5,33.316,1461,25.684,2.1445,3354,2021-02-07 06:37:00,2021-02-07 01:37:00,2021-02-07,"01:37:00","Feb","February","2021-02",2,1.616667,"Winter","Dry",-81.42,24.54,"Offshore","LK","LK_9","T2","Normal",35.66577,2404.938,2088.461,2101.954,1758.904,2385.33,2072.053,2021-02-07
"WS21032_28","FL",2021,"WaltonSmith","Lower_Keys",24.48495,-81.39147,2021-02-07,"7:11:00",0,2061.562,2364.409,8.01893,8.067306,383.7107,3.363798,35.94626,NA,35.9826,22.4748,0,NA,"21.5","Permanent","Single",1,4834,"O",5774,"4S",349,"Walton Smith-Jan 2021",4834,"2/7/2021","7:11:00","+00:00",4770,12958,2111.134,25,"UNSPECIFIED",0,327,2096.65,25,0,9,191,2051.4,33.316,4368,2413.95,23.45,"AS1",0,78,2266.2,25,0,9,191,2225.5,33.316,1462,25.126,2.0894,3355,2021-02-07 07:11:00,2021-02-07 02:11:00,2021-02-07,"02:11:00","Feb","February","2021-02",2,2.183333,"Winter","Dry",-81.39167,24.48333,"Oceanic","LK","LK_9","T2","Normal",35.94626,2367.843,2064.557,2101.954,1758.904,2364.79,2062.002,2021-02-07
"WS21032_29","FL",2021,"WaltonSmith","Middle_Keys",24.59638,-81.18356,2021-02-07,"8:39:00",0,2085.727,2393.96,8.016158,8.100017,357.5609,3.439752,35.21107,NA,35.151,21.216,0,NA,"18","Permanent","Single",1,4835,"O",5775,"5S",349,"Walton Smith-Jan 2021",4835,"2/7/2021","8:39:00","+00:00",4771,12959,2134.721,25,"UNSPECIFIED",0,327,2096.65,25,0,9,191,2051.4,33.316,4369,2443,23.3,"AS1",0,78,2266.2,25,0,9,191,2225.5,33.316,1463,25.117,2.0737,3356,2021-02-07 08:39:00,2021-02-07 03:39:00,2021-02-07,"03:39:00","Feb","February","2021-02",2,3.65,"Winter","Dry",-81.18333,24.59833,"Offshore","LK","LK_8","T1","Normal",35.21107,2447.494,2132.369,2101.954,1758.904,2400.49,2093.036,2021-02-07
"WS21032_30","FL",2021,"WaltonSmith","Middle_Keys",24.64298,-81.01718,2021-02-07,"9:55:00",0,2089.021,2398.52,8.032122,8.087531,370.098,3.466385,35.33653,NA,35.308,22.026,0,NA,"15","Permanent","Single",1,4836,"O",5776,"6S",349,"Walton Smith-Jan 2021",4836,"2/7/2021","9:55:00","+00:00",4772,12960,2140.493,25,"UNSPECIFIED",0,328,2098.85,25,0,9,191,2051.4,33.316,4370,2449.3,23.3,"AS1",0,82,2267.6,25,0,9,191,2225.5,33.316,1464,24.9,2.1306,3357,2021-02-07 09:55:00,2021-02-07 04:55:00,2021-02-07,"04:55:00","Feb","February","2021-02",2,4.916667,"Winter","Dry",-81.01667,24.64333,"Offshore","MK","MK_7","T3","Normal",35.33653,2443.45,2128.154,2101.954,1758.904,2404.076,2095.205,2021-02-07
"WS21032_31","FL",2021,"WaltonSmith","Middle_Keys",24.59542,-80.98891,2021-02-07,"10:25:00",0,2076.731,2392.025,8.042733,8.083629,371.0452,3.509744,35.87123,NA,36.289,22.538,0,NA,"15.5","Permanent","Single",1,4837,"O",5777,"7S",349,"Walton Smith-Jan 2021",4837,"2/7/2021","10:25:00","+00:00",4773,12961,2128.754,25,"UNSPECIFIED",0,328,2098.85,25,0,9,191,2051.4,33.316,4371,2443.65,23.25,"AS1",0,82,2267.6,25,0,9,191,2225.5,33.316,1465,24.985,2.184,3358,2021-02-07 10:25:00,2021-02-07 05:25:00,2021-02-07,"05:25:00","Feb","February","2021-02",2,5.416667,"Winter","Dry",-80.99167,24.59167,"Oceanic","MK","MK_7","T3","Normal",35.87123,2400.51,2084.098,2101.954,1758.904,2393.054,2077.859,2021-02-07
"WS21032_32","FL",2021,"WaltonSmith","Middle_Keys",24.71473,-80.8323,2021-02-07,"11:59:00",0,2074.437,2370.967,8.005988,8.078369,374.3679,3.280772,35.85027,NA,34.744,21.058,0,NA,"12","Permanent","Single",1,4838,"O",5778,"8S",349,"Walton Smith-Jan 2021",4838,"2/7/2021","11:59:00","+00:00",4774,12962,2126.372,25,"UNSPECIFIED",0,328,2098.85,25,0,9,191,2051.4,33.316,4372,2421.9,23.45,"AS1",0,82,2267.6,25,0,9,191,2225.5,33.316,1466,25.098,2.0334,3359,2021-02-07 11:59:00,2021-02-07 06:59:00,2021-02-07,"06:59:00","Feb","February","2021-02",2,6.983333,"Winter","Dry",-80.83167,24.71333,"Offshore","MK","MK_6","T2","Normal",35.85027,2380.769,2083.013,2101.954,1758.904,2372.079,2075.742,2021-02-07
"WS21032_34","FL",2021,"WaltonSmith","Middle_Keys",24.76296,-80.7225,2021-02-07,"13:46:00",0,2081.723,2401.23,8.034581,8.107229,350.5472,3.562888,35.36929,NA,35.492,21.752,0,NA,"9","Permanent","Single",1,4840,"O",5780,"10S",349,"Walton Smith-Jan 2021",4840,"2/7/2021","13:46:00","+00:00",4776,12964,2133.075,25,"UNSPECIFIED",0,328,2098.85,25,0,9,191,2051.4,33.316,4374,2452.1,23.35,"AS1",0,82,2267.6,25,0,9,191,2225.5,33.316,1468,25.351,2.166,3361,2021-02-07 13:46:00,2021-02-07 08:46:00,2021-02-07,"08:46:00","Feb","February","2021-02",2,8.766667,"Winter","Dry",-80.72333,24.76333,"Offshore","MK","MK_5","T1","Normal",35.36929,2443.945,2118.755,2101.954,1758.904,2406.554,2087.466,2021-02-07
"WS21032_35","FL",2021,"WaltonSmith","Upper_Keys",25.00359,-80.36907,2021-02-07,"16:46:00",0,2064.622,2383.986,8.041566,8.086564,366.4825,3.555371,35.8293,NA,36.08,22.895,0,NA,"MR","Permanent","Single",1,4841,"O",5781,"11S",349,"Walton Smith-Jan 2021",4841,"2/7/2021","16:46:00","+00:00",4777,12965,2116.288,25,"UNSPECIFIED",0,328,2098.85,25,0,9,191,2051.4,33.316,4375,2435.2,23.45,"AS1",0,82,2267.6,25,0,9,191,2225.5,33.316,1469,25.11,2.1856,3362,2021-02-07 16:46:00,2021-02-07 11:46:00,2021-02-07,"11:46:00","Feb","February","2021-02",2,11.76667,"Winter","Dry",-80.38,25.01,"Offshore","UK","UK_3","T1","Normal",35.8293,2395.243,2074.37,2101.954,1758.904,2385.318,2066.065,2021-02-07
"WS21032_36","FL",2021,"WaltonSmith","Upper_Keys",25.0475,-80.2889,2021-02-07,"17:30:00",0,2065.134,2383.91,8.045866,8.07983,373.1093,3.555283,35.86406,NA,35.9889,23.2488,0,NA,"6.5","Permanent","Single",1,4842,"O",5782,"12S",349,"Walton Smith-Jan 2021",4842,"2/7/2021","17:30:00","+00:00",4778,12966,2116.867,25,"UNSPECIFIED",0,328,2098.85,25,0,9,191,2051.4,33.316,4376,2435.15,23.5,"AS1",0,82,2267.6,25,0,9,191,2225.5,33.316,1470,25.34,2.2176,3363,2021-02-07 17:30:00,2021-02-07 12:30:00,2021-02-07,"12:30:00","Feb","February","2021-02",2,12.5,"Winter","Dry",-80.28767,25.04833,"Oceanic","UK","UK_3","T1","Normal",35.86406,2392.845,2072.874,2101.954,1758.904,2384.967,2066.282,2021-02-07
"WS21032_37","FL",2021,"WaltonSmith","Upper_Keys",25.06386,-80.31441,2021-02-07,"17:44:00",0,2062.544,2381.54,8.036992,8.079771,372.774,3.558156,35.84765,NA,35.9926,23.3134,0,NA,"6","Permanent","Single",1,4843,"O",5783,"13S",349,"Walton Smith-Jan 2021",4843,"2/7/2021","17:44:00","+00:00",4779,12967,2114.19,25,"UNSPECIFIED",0,328,2098.85,25,0,9,191,2051.4,33.316,4377,2432.9,23.2,"AS1",0,82,2267.6,25,0,9,191,2225.5,33.316,1471,25.374,2.1802,3364,2021-02-07 17:44:00,2021-02-07 12:44:00,2021-02-07,"12:44:00","Feb","February","2021-02",2,12.73333,"Winter","Dry",-80.315,25.065,"Offshore","UK","UK_3","T1","Normal",35.84765,2391.56,2071.222,2101.954,1758.904,2382.716,2063.822,2021-02-07
"WS21032_38","FL",2021,"WaltonSmith","Upper_Keys",25.07923,-80.33355,2021-02-07,"17:54:00",0,2058.245,2383.186,8.04169,8.096102,356.6509,3.613201,35.79096,NA,35.9129,22.8978,0,NA,"5.5","Permanent","Single",1,4844,"O",5784,"14S",349,"Walton Smith-Jan 2021",4844,"2/7/2021","17:54:00","+00:00",4780,12968,2109.699,25,"UNSPECIFIED",0,328,2098.85,25,0,9,191,2051.4,33.316,4378,2434.45,23.25,"AS1",0,82,2267.6,25,0,9,191,2225.5,33.316,1472,25.264,2.1945,3365,2021-02-07 17:54:00,2021-02-07 12:54:00,2021-02-07,"12:54:00","Feb","February","2021-02",2,12.9,"Winter","Dry",-80.33417,25.07967,"Mid channel","UK","UK_3","T1","Normal",35.79096,2397.004,2070.178,2101.954,1758.904,2384.817,2059.98,2021-02-07
"WS21093_1","FL",2021,"WaltonSmith","Upper_Keys",25.64508,-80.12753,2021-04-03,"18:06:00",0,2059.672,2380.794,8.053296,8.067549,384.5604,3.596039,35.9399,NA,36.2725,24.2805,0,NA,"1","Permanent","Single",1,4918,"O",6025,"1G",355,"Walton Smith-Apr 2021",4918,"4/3/2021","18:06:00","+00:00",4848,13036,2110.14,25,"UNSPECIFIED",0,331,2097.6,25,0,9,191,2051.4,33.316,4446,2436.4,23.25,"AS1",0,92,2273.5,22.25,0,9,191,2225.5,33.316,1546,24.824,2.2221,3433,2021-04-03 18:06:00,2021-04-03 13:06:00,2021-04-03,"13:06:00","Apr","April","2021-04",4,13.1,"Spring","Dry",-80.12667,25.645,"Inshore","BB","BB_1","T1","Normal",35.9399,2384.674,2063.029,2101.954,1758.904,2381.248,2060.162,2021-04-03
"WS21093_2","FL",2021,"WaltonSmith","Upper_Keys",25.64109,-80.10474,2021-04-03,"18:19:00",0,2057.411,2382.311,8.058522,8.065469,385.8273,3.627992,36.24234,NA,35.875,24.559,0,NA,"2","Permanent","Single",1,4919,"O",6026,"2G",355,"Walton Smith-Apr 2021",4919,"4/3/2021","18:19:00","+00:00",4849,13037,2105.84,25,"UNSPECIFIED",0,332,2095.15,25,0,9,191,2051.4,33.316,4447,2438.5,23.25,"AS1",0,92,2273.5,22.25,0,9,191,2225.5,33.316,1547,24.773,2.244,3434,2021-04-03 18:19:00,2021-04-03 13:19:00,2021-04-03,"13:19:00","Apr","April","2021-04",4,13.31667,"Spring","Dry",-80.105,25.64167,"Mid channel","BB","BB_1","T1","Normal",36.24234,2366.281,2043.567,2101.954,1758.904,2380.424,2055.402,2021-04-03
"WS21093_3","FL",2021,"WaltonSmith","Upper_Keys",25.64497,-80.08258,2021-04-03,"18:47:00",0,2053.827,2374.68,8.052585,8.041027,411.0786,3.617192,36.13623,NA,36.249,25.9145,0,NA,"3","Permanent","Single",1,4920,"O",6027,"3G",355,"Walton Smith-Apr 2021",4920,"4/3/2021","18:47:00","+00:00",4850,13038,2102.004,25,"UNSPECIFIED",0,332,2095.15,25,0,9,191,2051.4,33.316,4448,2430.35,23.45,"AS1",0,92,2273.5,22.25,0,9,191,2225.5,33.316,1548,24.946,2.2267,3435,2021-04-03 18:47:00,2021-04-03 13:47:00,2021-04-03,"13:47:00","Apr","April","2021-04",4,13.78333,"Spring","Dry",-80.08333,25.645,"Offshore","BB","BB_1","T1","Normal",36.13623,2365.627,2045.998,2101.954,1758.904,2373.64,2052.703,2021-04-03
"WS21093_4","FL",2021,"WaltonSmith","Upper_Keys",25.33546,-80.22447,2021-04-03,"21:07:00",0,1978.254,2389.718,8.186689,8.201261,260.7298,4.496164,36.36905,NA,36.5901,23.9617,0,NA,"EK_IN","Permanent","Single",1,4921,"O",6028,"4G",355,"Walton Smith-Apr 2021",4921,"4/3/2021","21:07:00","+00:00",4851,13039,2024.951,25,"UNSPECIFIED",0,332,2095.15,25,0,9,191,2051.4,33.316,4449,2445.8,22.9,"AS1",0,93,2272.8,22.15,0,9,191,2225.5,33.316,1549,24.876,2.8943,3436,2021-04-03 21:07:00,2021-04-03 16:07:00,2021-04-03,"16:07:00","Apr","April","2021-04",4,16.11667,"Spring","Dry",-80.2275,25.33631,"Inshore","BB","BB_2","T2","Normal",36.36905,2365.369,1958.097,2101.954,1758.904,2386.786,1976.019,2021-04-03
"WS21093_5","FL",2021,"WaltonSmith","Upper_Keys",25.31172,-80.19359,2021-04-03,"21:24:00",0,2049.288,2385.171,8.071485,8.082966,367.5031,3.741026,36.23544,NA,36.3816,24.5274,0,NA,"EK_MID","Permanent","Single",1,4922,"O",6029,"5G",355,"Walton Smith-Apr 2021",4922,"4/3/2021","21:24:00","+00:00",4852,13040,2097.509,25,"UNSPECIFIED",0,332,2095.15,25,0,9,191,2051.4,33.316,4450,2441,22.75,"AS1",0,93,2272.8,22.15,0,9,191,2225.5,33.316,1550,24.838,2.3067,3437,2021-04-03 21:24:00,2021-04-03 16:24:00,2021-04-03,"16:24:00","Apr","April","2021-04",4,16.4,"Spring","Dry",-80.1946,25.31448,"Mid channel","BB","BB_2","T2","Normal",36.23544,2369.572,2035.886,2101.954,1758.904,2383.318,2047.389,2021-04-03
"WS21093_6","FL",2021,"WaltonSmith","Upper_Keys",25.29634,-80.16614,2021-04-03,"21:37:00",0,2046.192,2377.092,8.060169,8.060415,389.8627,3.722035,36.03762,NA,36.2679,25.7453,0,NA,"EK_OFF","Permanent","Single",1,4923,"O",6030,"6G",355,"Walton Smith-Apr 2021",4923,"4/3/2021","21:37:00","+00:00",4853,13041,2094.032,25,"UNSPECIFIED",0,332,2095.15,25,0,9,191,2051.4,33.316,4451,2432.5,22.55,"AS1",0,93,2272.8,22.15,0,9,191,2225.5,33.316,1551,24.868,2.2559,3438,2021-04-03 21:37:00,2021-04-03 16:37:00,2021-04-03,"16:37:00","Apr","April","2021-04",4,16.61667,"Spring","Dry",-80.1626,25.29425,"Offshore","BB","BB_2","T2","Normal",36.03762,2374.51,2043.969,2101.954,1758.904,2376.793,2045.88,2021-04-03
"WS21093_7","FL",2021,"WaltonSmith","Upper_Keys",25.10805,-80.38022,2021-04-03,"23:46:00",0,1811.024,2245.909,8.241043,8.256433,206.1862,4.625748,36.42013,NA,36.9214,24.1934,0,NA,"4","Permanent","Single",1,4924,"O",6031,"7G",355,"Walton Smith-Apr 2021",4924,"4/3/2021","23:46:00","+00:00",4854,13042,1853.714,25,"UNSPECIFIED",0,332,2095.15,25,0,9,191,2051.4,33.316,4452,2298.45,22.95,"AS1",0,93,2272.8,22.15,0,9,191,2225.5,33.316,1552,24.843,3.207,3439,2021-04-03 23:46:00,2021-04-03 18:46:00,2021-04-03,"18:46:00","Apr","April","2021-04",4,18.76667,"Spring","Dry",-80.38,25.10833,"Inshore","UK","UK_3","T1","Normal",36.42013,2219.907,1790.057,2101.954,1758.904,2244.243,1810.421,2021-04-03
"WS21093_8","FL",2021,"WaltonSmith","Upper_Keys",25.09147,-80.35506,2021-04-03,"23:58:00",0,2001.065,2380.166,8.124966,8.146739,304.2948,4.174399,36.35726,NA,36.581,24.6,0,NA,"5","Permanent","Single",1,4925,"O",6032,"8G",355,"Walton Smith-Apr 2021",4925,"4/3/2021","23:58:00","+00:00",4855,13043,2048.3,25,"UNSPECIFIED",0,332,2095.15,25,0,9,191,2051.4,33.316,4453,2435.85,23.1,"AS1",0,93,2272.8,22.15,0,9,191,2225.5,33.316,1553,24.951,2.5721,3440,2021-04-03 23:58:00,2021-04-03 18:58:00,2021-04-03,"18:58:00","Apr","April","2021-04",4,18.96667,"Spring","Dry",-80.355,25.09333,"Inshore","UK","UK_3","T1","Normal",36.35726,2356.678,1981.318,2101.954,1758.904,2377.421,1998.675,2021-04-03
"WS21093_9","FL",2021,"WaltonSmith","Upper_Keys",24.91726,-80.54408,2021-04-04,"1:41:00",0,1955.241,2373.583,8.19462,8.205913,254.618,4.567286,36.37298,NA,36.7294,24.4699,0,NA,"UK_MID","Permanent","Single",1,4926,"O",6033,"9G",355,"Walton Smith-Apr 2021",4926,"4/4/2021","1:41:00","+00:00",4856,13044,2001.382,25,"UNSPECIFIED",0,332,2095.15,25,0,9,191,2051.4,33.316,4454,2429.2,23,"AS1",0,93,2272.8,22.15,0,9,191,2225.5,33.316,1554,24.892,2.9398,3441,2021-04-04 01:41:00,2021-04-03 20:41:00,2021-04-03,"20:41:00","Apr","April","2021-04",4,20.68333,"Spring","Dry",-80.54618,24.9207,"Mid channel","UK","UK_4","T2","Normal",36.37298,2349.144,1935.109,2101.954,1758.904,2370.787,1953.22,2021-04-03
"WS21093_10","FL",2021,"WaltonSmith","Upper_Keys",24.89879,-80.52963,2021-04-04,"1:51:00",0,2052.701,2384.743,8.062168,8.069264,382.5453,3.740253,35.81751,NA,36.3089,25.3782,0,NA,"UK_OFF","Permanent","Single",1,4927,"O",6034,"10G",355,"Walton Smith-Apr 2021",4927,"4/4/2021","1:51:00","+00:00",4857,13045,2100.356,25,"UNSPECIFIED",0,332,2095.15,25,0,9,191,2051.4,33.316,4455,2439.6,23.05,"AS1",0,93,2272.8,22.15,0,9,191,2225.5,33.316,1555,24.882,2.2647,3442,2021-04-04 01:51:00,2021-04-03 20:51:00,2021-04-03,"20:51:00","Apr","April","2021-04",4,20.85,"Spring","Dry",-80.5295,24.89819,"Offshore","UK","UK_4","T2","Normal",35.81751,2396.791,2063.072,2101.954,1758.904,2386.172,2054.185,2021-04-03
"WS21093_11","FL",2021,"WaltonSmith","Upper_Keys",24.93312,-80.56264,2021-04-04,"2:12:00",0,1834.528,2292.96,8.264865,8.271259,200.2921,4.883237,36.79733,NA,36.9946,24.4371,0,NA,"UK_IN","Permanent","Single",1,4928,"O",6035,"11G",355,"Walton Smith-Apr 2021",4928,"4/4/2021","2:12:00","+00:00",4858,13046,1878.315,25,"UNSPECIFIED",0,332,2095.15,25,0,9,191,2051.4,33.316,4456,2347.3,23,"AS1",0,93,2272.8,22.15,0,9,191,2225.5,33.316,1556,24.875,3.3576,3443,2021-04-04 02:12:00,2021-04-03 21:12:00,2021-04-03,"21:12:00","Apr","April","2021-04",4,21.2,"Spring","Dry",-80.56985,24.93981,"Inshore","UK","UK_4","T2","Normal",36.79733,2243.18,1794.701,2101.954,1758.904,2288.813,1832.886,2021-04-03
"WS21093_12","FL",2021,"WaltonSmith","Middle_Keys",24.8166,-80.75267,2021-04-04,"3:36:00",0,1900.82,2284.359,8.139126,8.173904,268.0977,4.090463,37.11587,NA,37.34,23.711,0,NA,"7","Permanent","Single",1,4929,"O",6036,"12G",355,"Walton Smith-Apr 2021",4929,"4/4/2021","3:36:00","+00:00",4859,13047,1946.702,25,"UNSPECIFIED",0,332,2095.15,25,0,9,191,2051.4,33.316,4457,2338.9,23.2,"AS1",0,93,2272.8,22.15,0,9,191,2225.5,33.316,1557,24.888,2.6437,3444,2021-04-04 03:36:00,2021-04-03 22:36:00,2021-04-03,"22:36:00","Apr","April","2021-04",4,22.6,"Spring","Dry",-80.75667,24.82083,"Inshore","MK","MK_5","T1","Normal",37.11587,2215.587,1843.595,2101.954,1758.904,2278.867,1896.548,2021-04-03
"WS21093_13","FL",2021,"WaltonSmith","Middle_Keys",24.78714,-80.74811,2021-04-04,"4:06:00",0,2056.19,2391.403,8.064408,8.081824,369.9977,3.742929,36.14034,NA,36.3977,24.5459,0,NA,"8","Permanent","Single",1,4930,"O",6037,"13G",355,"Walton Smith-Apr 2021",4930,"4/4/2021","4:06:00","+00:00",4860,13048,2104.431,25,"UNSPECIFIED",0,332,2095.15,25,0,9,191,2051.4,33.316,4458,2446.8,23.35,"AS1",0,93,2272.8,22.15,0,9,191,2225.5,33.316,1558,24.821,2.2729,3445,2021-04-04 04:06:00,2021-04-03 23:06:00,2021-04-03,"23:06:00","Apr","April","2021-04",4,23.1,"Spring","Dry",-80.74167,24.7925,"Mid channel","MK","MK_5","T1","Normal",36.14034,2382.016,2048.118,2101.954,1758.904,2390.267,2055.023,2021-04-03
"WS21093_14","FL",2021,"WaltonSmith","Middle_Keys",24.78765,-80.86168,2021-04-04,"5:01:00",0,1850.771,2283.376,8.199897,8.267566,203.7964,4.544565,37.10147,NA,35.295,22.238,0,NA,"10","Permanent","Single",1,4932,"O",6039,"15G",355,"Walton Smith-Apr 2021",4932,"4/4/2021","5:01:00","+00:00",4862,13050,1900.949,25,"UNSPECIFIED",0,333,2100.7,25,0,9,191,2051.4,33.316,4460,2335.9,23.75,"AS1",0,94,2270.8,22.8,0,9,191,2225.5,33.316,1560,24.98,2.9794,3447,2021-04-04 05:01:00,2021-04-04 00:01:00,2021-04-04,"00:01:00","Apr","April","2021-04",4,0.01666667,"Spring","Dry",-80.86,24.78833,"Inshore","MK","MK_6","T2","Normal",37.10147,2215.493,1795.749,2101.954,1758.904,2277.982,1848.04,2021-04-04
"WS21093_15","FL",2021,"WaltonSmith","Middle_Keys",24.74723,-80.89986,2021-04-04,"5:32:00",0,1995.474,2406.399,8.173991,8.190914,270.1888,4.507115,36.45061,NA,37.0672,24.332,0,NA,"11","Permanent","Single",1,4931,"O",6038,"14G",355,"Walton Smith-Apr 2021",4931,"4/4/2021","5:32:00","+00:00",4861,13049,2042.713,25,"UNSPECIFIED",0,332,2095.15,25,0,9,191,2051.4,33.316,4459,2461.1,23.4,"AS1",0,94,2270.8,22.8,0,9,191,2225.5,33.316,1559,24.776,2.818,3446,2021-04-04 05:32:00,2021-04-04 00:32:00,2021-04-04,"00:32:00","Apr","April","2021-04",4,0.5333333,"Spring","Dry",-80.84667,24.75333,"Mid channel","MK","MK_6","T2","Normal",36.45061,2376.55,1970.722,2101.954,1758.904,2402.623,1992.539,2021-04-04
"WS21093_16","FL",2021,"WaltonSmith","Middle_Keys",24.70333,-81.01961,2021-04-04,"6:17:00",0,1933.024,2340.221,8.181829,8.217848,245.6975,4.493563,35.08521,NA,35.2297,24.1226,0,NA,"13","Permanent","Single",1,4933,"O",6040,"16G",355,"Walton Smith-Apr 2021",4933,"4/4/2021","6:17:00","+00:00",4863,13051,1982.3,25,"UNSPECIFIED",0,333,2100.7,25,0,9,191,2051.4,33.316,4461,2390.65,23.7,"AS1",0,94,2270.8,22.8,0,9,191,2225.5,33.316,1561,24.983,2.8673,3448,2021-04-04 06:17:00,2021-04-04 01:17:00,2021-04-04,"01:17:00","Apr","April","2021-04",4,1.283333,"Spring","Dry",-81.03,24.70167,"Inshore","MK","MK_7","T3","Normal",35.08521,2401.137,1983.34,2101.954,1758.904,2346.423,1937.556,2021-04-04
"WS21093_17","FL",2021,"WaltonSmith","Middle_Keys",24.67296,-81.02409,2021-04-04,"6:34:00",0,2017.168,2398.76,8.133175,8.146271,307.7143,4.23752,36.04059,NA,36.6508,24.9245,0,NA,"14","Permanent","Single",1,4934,"O",6041,"17G",355,"Walton Smith-Apr 2021",4934,"4/4/2021","6:34:00","+00:00",4864,13052,2069.873,25,"UNSPECIFIED",0,333,2100.7,25,0,9,191,2051.4,33.316,4462,2452.35,23.65,"AS1",0,94,2270.8,22.8,0,9,191,2225.5,33.316,1562,25.024,2.6169,3449,2021-04-04 06:34:00,2021-04-04 01:34:00,2021-04-04,"01:34:00","Apr","April","2021-04",4,1.566667,"Spring","Dry",-81.02333,24.675,"Mid channel","MK","MK_7","T3","Normal",36.04059,2395.957,2014.81,2101.954,1758.904,2398.413,2016.866,2021-04-04
