CTDID,Region,Year,Mission,Location,Latitude,Longitude,ESTDate,UTCDate,EST Time,UTCTime,Sample_Depth_m,DIC,TA,pH,pCO2,Aragonite_Sat_W,Salinity_Bottle,Conductivity_Sm,Salinity_CTD,Temperature_C,Pressure_db,Density_Sigmat,SiteID,Survey_design ,Sample_frequency
NCRMP_FLK_2016_222,FLK,2016,WaltonSmith,FLK,24.47678,-81.71657,9/20/2016,9/20/2016,04:25:00 PM,08:25:00 PM,0,2018.14,2354.68,8.007,443.761,3.874,35.992,,,30.22,0,,WS,Permanent,Single
NCRMP_FLK_2016_216,FLK,2016,WaltonSmith,FLK,24.48358,-81.39106,9/20/2016,9/20/2016,12:57:00 PM,04:57:00 PM,0,2027.53,2370.65,8.030,420.787,3.957,35.565,,,29.52,0,,21.5,Permanent,Single
NCRMP_FLK_2016_219,FLK,2016,WaltonSmith,FLK,24.48793,-81.82849,9/20/2016,9/20/2016,06:48:00 PM,10:48:00 PM,0,1976.76,2286.15,7.954,498.140,3.563,36.270,,,31.40,0,,23,Permanent,Single
NCRMP_FLK_2016_220,FLK,2016,WaltonSmith,FLK,24.53728,-81.82758,9/20/2016,9/20/2016,07:11:00 PM,11:11:00 PM,0,1963.58,2272.80,7.953,495.614,3.552,36.334,,,31.52,0,,24,Permanent,Single
NCRMP_FLK_2016_221,FLK,2016,WaltonSmith,FLK,24.53991,-81.41025,9/20/2016,9/20/2016,11:23:00 AM,03:23:00 PM,0,1999.68,2336.06,8.015,429.920,3.836,36.203,,,29.67,0,,21LK,Permanent,Single
NCRMP_FLK_2016_215,FLK,2016,WaltonSmith,FLK,24.57507,-81.41830,9/20/2016,9/20/2016,10:15:00 AM,02:15:00 PM,0,1902.12,2191.32,7.929,509.536,3.273,36.779,,,31.38,0,,20,Permanent,Single
NCRMP_FLK_2016_210,FLK,2016,WaltonSmith,FLK,24.59130,-80.99055,9/20/2016,9/20/2016,06:13:00 AM,10:13:00 AM,0,2025.70,2370.63,8.026,424.411,3.965,35.885,,,29.74,0,,15.5,Permanent,Single
NCRMP_FLK_2016_213,FLK,2016,WaltonSmith,FLK,24.59900,-81.18445,9/20/2016,9/20/2016,07:31:00 AM,11:31:00 AM,0,2021.57,2363.56,8.023,426.423,3.925,35.935,,,29.65,0,,18,Permanent,Single
NCRMP_FLK_2016_214,FLK,2016,WaltonSmith,FLK,24.60832,-81.42230,9/20/2016,9/20/2016,10:14:00 AM,02:14:00 PM,0,1900.89,2162.41,7.876,581.947,2.990,36.778,,,31.92,0,,19,Permanent,Single
NCRMP_FLK_2016_212,FLK,2016,WaltonSmith,FLK,24.63520,-81.19341,9/20/2016,9/20/2016,08:04:00 AM,12:04:00 PM,0,1883.99,2187.86,7.959,467.717,3.437,36.352,,,31.38,0,,17,Permanent,Single
NCRMP_FLK_2016_209,FLK,2016,WaltonSmith,FLK,24.64320,-81.01652,9/20/2016,9/20/2016,05:50:00 AM,09:50:00 AM,0,1987.88,2325.08,8.006,437.987,3.862,36.135,,,30.55,0,,15,Permanent,Single
NCRMP_FLK_2016_211,FLK,2016,WaltonSmith,FLK,24.67203,-81.20549,9/20/2016,9/20/2016,08:28:00 AM,12:28:00 PM,0,1797.42,2123.50,7.983,419.323,3.612,36.956,,,32.53,0,,16,Permanent,Single
NCRMP_FLK_2016_208,FLK,2016,WaltonSmith,FLK,24.67521,-81.02309,9/20/2016,9/20/2016,05:36:00 AM,09:36:00 AM,0,1933.21,2233.31,7.946,495.473,3.409,36.664,,,31.10,0,,14,Permanent,Single
NCRMP_FLK_2016_207,FLK,2016,WaltonSmith,FLK,24.70141,-81.02982,9/20/2016,9/20/2016,05:24:00 AM,09:24:00 AM,0,1891.19,2198.48,7.935,499.554,3.485,36.960,,,32.86,0,,13,Permanent,Single
NCRMP_FLK_2016_206,FLK,2016,WaltonSmith,FLK,24.71339,-80.83137,9/20/2016,9/20/2016,03:12:00 AM,07:12:00 AM,0,1992.64,2320.34,7.990,457.131,3.751,36.319,,,30.53,0,,12,Permanent,Single
NCRMP_FLK_2016_203,FLK,2016,WaltonSmith,FLK,24.71608,-80.68963,9/20/2016,9/20/2016,01:53:00 AM,05:53:00 AM,0,2026.75,2372.98,8.027,423.019,3.975,35.965,,,29.69,0,,9.5,Permanent,Single
NCRMP_FLK_2016_205,FLK,2016,WaltonSmith,FLK,24.75365,-80.84685,9/20/2016,9/20/2016,03:42:00 AM,07:42:00 AM,0,1970.29,2293.37,7.967,478.998,3.695,36.655,,,31.61,0,,11,Permanent,Single
NCRMP_FLK_2016_202,FLK,2016,WaltonSmith,FLK,24.76274,-80.72250,9/20/2016,9/20/2016,01:13:00 AM,05:13:00 AM,0,1989.16,2322.35,7.992,454.078,3.811,36.440,,,30.88,0,,9,Permanent,Single
NCRMP_FLK_2016_204,FLK,2016,WaltonSmith,FLK,24.78758,-80.85992,9/20/2016,9/20/2016,03:58:00 AM,07:58:00 AM,0,1912.08,2244.61,7.961,470.515,3.719,37.882,,,32.62,0,,10,Permanent,Single
NCRMP_FLK_2016_201,FLK,2016,WaltonSmith,FLK,24.79168,-80.74164,9/20/2016,9/20/2016,12:58:00 AM,04:58:00 AM,0,1967.81,2280.85,7.950,499.767,3.592,36.607,,,31.83,0,,8,Permanent,Single
NCRMP_FLK_2016_200,FLK,2016,WaltonSmith,FLK,24.81650,-80.75587,9/20/2016,9/20/2016,12:33:00 AM,04:33:00 AM,0,1860.84,2232.29,8.016,397.553,4.133,37.621,,,33.29,0,,7,Permanent,Single
Calval - Sep2016,FLK,2016,NCRMP,FLK,24.8547,-80.56742,9/21/2016,9/21/2016,12:57:00 PM,04:57:00 PM,0,2025.27,2318.78,7.948,515.373,3.372,36.392,,,29.50,0,,Transect4,Permanent,Single
Calval - Sep2016,FLK,2016,NCRMP,FLK,24.8694,-80.58502,9/21/2016,9/21/2016,12:31:00 PM,04:31:00 PM,0,2051.80,2344.64,7.942,530.665,3.384,36.385,,,29.60,0,,Transect3,Permanent,Single
Calval - Sep2016,FLK,2016,NCRMP,FLK,24.88547,-80.6041,9/21/2016,9/21/2016,12:09:00 PM,04:09:00 PM,0,2068.76,2366.45,7.944,532.550,3.451,36.385,,,29.80,0,,Transect2,Permanent,Single
Calval - Sep2016,FLK,2016,NCRMP,FLK,24.89558,-80.61663,9/21/2016,9/21/2016,02:29:00 PM,06:29:00 PM,0,2018.65,2324.46,7.944,522.071,3.559,36.115,,,31.40,0,,CalVal_S,Permanent,Single
Calval - Sep2016,FLK,2016,NCRMP,FLK,24.89647,-80.61817,9/21/2016,9/21/2016,02:41:00 PM,06:41:00 PM,0,2017.61,2318.98,7.937,530.597,3.509,36.123,,,31.40,0,,ADCP_S,Permanent,Single
Calval - Sep2016,FLK,2016,NCRMP,FLK,24.89663,-80.6153,9/21/2016,9/21/2016,02:03:00 PM,06:03:00 PM,0,2021.83,2330.85,7.946,518.834,3.581,36.385,,,31.30,0,,CalVal_SE,Permanent,Single
Calval - Sep2016,FLK,2016,NCRMP,FLK,24.8977,-80.61817,9/21/2016,9/21/2016,02:17:00 PM,06:17:00 PM,0,2018.25,2327.01,7.946,519.229,3.589,36.201,,,31.50,0,,MapCO2_Buoy,Permanent,Single
Calval - Sep2016,FLK,2016,NCRMP,FLK,24.8977,-80.61817,9/21/2016,9/21/2016,02:17:00 PM,06:17:00 PM,0,2020.39,2320.19,7.933,536.754,3.497,36.096,,,31.50,0,,MapCO2_Buoy,Permanent,Single
Calval - Sep2016,FLK,2016,NCRMP,FLK,24.89818,-80.61607,9/21/2016,9/21/2016,01:53:00 PM,05:53:00 PM,0,2015.62,2322.50,7.944,520.523,3.552,36.410,,,31.30,0,,ADCP_NE,Permanent,Single
Calval - Sep2016,FLK,2016,NCRMP,FLK,24.89827,-80.61738,9/21/2016,9/21/2016,01:41:00 PM,05:41:00 PM,0,2021.37,2317.60,7.926,546.698,3.443,36.393,,,31.40,0,,CalVal_N,Permanent,Single
NCRMP_FLK_2016_223,FLK,2016,WaltonSmith,FLK,25.29511,-80.16361,9/23/2016,9/23/2016,09:46:00 AM,01:46:00 PM,0,2029.12,2371.43,8.024,427.129,3.939,35.820,,,29.62,0,,EK_IN,Permanent,Single
NCRMP_FLK_2016_224,FLK,2016,WaltonSmith,FLK,25.31552,-80.19676,9/23/2016,9/23/2016,10:01:00 AM,02:01:00 PM,0,2030.13,2366.37,8.004,449.044,3.867,36.169,,,30.10,0,,EK_MID,Permanent,Single
NCRMP_FLK_2016_225,FLK,2016,WaltonSmith,FLK,25.33449,-80.22093,9/23/2016,9/23/2016,10:16:00 AM,02:16:00 PM,0,2041.83,2336.35,7.924,554.979,3.433,36.369,,,31.17,0,,EK_OFF,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.8547,-80.56742,10/3/2016,10/3/2016,NA,NA,0,2008.02,2341.59,8.017,430.750,3.843,35.563,,,29.70,0,,Transect4,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.8694,-80.58502,10/3/2016,10/3/2016,NA,NA,0,2004.60,2354.42,8.041,404.872,4.023,35.532,,,29.70,0,,Transect3,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.88547,-80.6041,10/3/2016,10/3/2016,NA,NA,0,2011.20,2354.72,8.035,412.625,3.955,35.472,,,29.50,0,,Transect2,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.89558,-80.61663,10/3/2016,10/3/2016,NA,NA,0,2053.08,2354.90,7.959,510.648,3.509,35.886,,,29.80,0,,CalVal_S,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.89647,-80.61817,10/3/2016,10/3/2016,NA,NA,0,2052.19,2351.41,7.956,514.342,3.483,35.812,,,29.80,0,,ADCP_S,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.89663,-80.6153,10/3/2016,10/3/2016,NA,NA,0,2052.18,2347.95,7.946,525.990,3.430,36.168,,,29.80,0,,CalVal_SE,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.8977,-80.61817,10/3/2016,10/3/2016,NA,NA,0,2052.06,2348.81,7.951,520.620,3.460,35.767,,,29.90,0,,MapCO2_Buoy,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.8977,-80.61817,10/3/2016,10/3/2016,NA,NA,0,2053.63,2345.82,7.948,526.407,3.425,35.458,,,29.90,0,,MapCO2_Buoy,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.89818,-80.61607,10/3/2016,10/3/2016,NA,NA,0,2050.69,2349.69,7.950,520.729,3.467,36.159,,,29.90,0,,ADCP_NE,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.89827,-80.61738,10/3/2016,10/3/2016,NA,NA,0,2052.94,2351.51,7.951,519.917,3.463,36.108,,,29.80,0,,CalVal_N,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.90518,-80.6266,10/3/2016,10/3/2016,NA,NA,0,2037.89,2281.52,7.864,642.055,2.864,36.127,,,29.80,0,,Transect1,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.89558,-80.61663,10/15/2016,10/15/2016,12:31:00 PM,04:31:00 PM,0,2070.92,2341.47,7.952,521.868,3.140,35.418,,,27.10,0,,CalVal_S,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.89647,-80.61817,10/15/2016,10/15/2016,12:42:00 PM,04:42:00 PM,0,2078.56,2351.74,7.951,523.998,3.160,35.745,,,27.10,0,,ADCP_S,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.89663,-80.6153,10/15/2016,10/15/2016,12:24:00 PM,04:24:00 PM,0,2081.59,2350.60,7.949,527.940,3.127,35.428,,,27.00,0,,CalVal_SE,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.8977,-80.61817,10/15/2016,10/15/2016,02:17:00 PM,06:17:00 PM,0,2096.84,2370.31,7.957,523.241,3.212,34.828,,,27.30,0,,MapCO2_Buoy,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.8977,-80.61817,10/15/2016,10/15/2016,02:17:00 PM,06:17:00 PM,0,2095.99,2366.63,7.952,529.868,3.178,34.901,,,27.30,0,,MapCO2_Buoy,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.89818,-80.61607,10/15/2016,10/15/2016,12:14:00 PM,04:14:00 PM,0,2090.25,2351.56,7.930,555.475,3.040,35.745,,,27.10,0,,ADCP_NE,Permanent,Single
Calval - Oct2016,FLK,2016,NCRMP,FLK,24.89827,-80.61738,10/15/2016,10/15/2016,11:58:00 AM,03:58:00 PM,0,2090.31,2359.20,7.945,535.564,3.129,35.532,,,27.10,0,,CalVal_N,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.8547,-80.56742,11/5/2016,11/5/2016,11:58:00 AM,03:58:00 PM,0,2047.68,2379.01,8.026,425.643,3.744,36.575,,,27.60,0,,Transect4,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.8694,-80.58502,11/5/2016,11/5/2016,11:45:00 AM,03:45:00 PM,0,2047.78,2381.59,8.031,420.143,3.769,36.568,,,27.50,0,,Transect3,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.88547,-80.6041,11/5/2016,11/5/2016,11:33:00 AM,03:33:00 PM,0,2165.03,2425.02,7.936,562.493,3.000,36.567,,,25.20,0,,Transect2,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.89558,-80.61663,11/5/2016,11/5/2016,10:59:00 AM,02:59:00 PM,0,2191.20,2438.61,7.933,577.672,2.943,34.710,,,25.20,0,,CalVal_S ,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.89647,-80.61817,11/5/2016,11/5/2016,11:07:00 AM,03:07:00 PM,0,2196.36,2443.77,7.934,577.746,2.944,34.710,,,25.10,0,,ADCP_S,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.89663,-80.6153,11/5/2016,11/5/2016,10:50:00 AM,02:50:00 PM,0,2194.52,2441.04,7.930,583.673,2.938,34.711,,,25.30,0,,CalVal_SE,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.8977,-80.61817,11/5/2016,11/5/2016,11:17:00 AM,03:17:00 PM,0,2219.00,2449.85,7.901,633.925,2.781,34.710,,,25.20,0,,MapCO2_Buoy,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.89818,-80.61607,11/5/2016,11/5/2016,10:42:00 AM,02:42:00 PM,0,2205.77,2446.58,7.921,598.656,2.878,34.714,,,25.10,0,,ADCP_NE,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.89827,-80.61738,11/5/2016,11/5/2016,10:33:00 AM,02:33:00 PM,0,2204.66,2442.15,7.916,607.265,2.847,34.710,,,25.10,0,,CalVal_N ,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.90518,-80.6266,11/5/2016,11/5/2016,10:22:00 AM,02:22:00 PM,0,2275.59,2481.01,7.832,762.336,2.493,36.360,,,24.90,0,,Transect1,Permanent,Single
NCRMP_FLK_2016_229,FLK,2016,WaltonSmith,FLK,24.81709,-80.75578,11/14/2016,11/15/2016,11:47:00 PM,04:47:00 AM,0,2092.28,2394.49,8.007,456.122,3.433,36.245,,,25.85,0,,7,Permanent,Single
NCRMP_FLK_2016_233,FLK,2016,WaltonSmith,FLK,24.89833,-80.52999,11/14/2016,11/15/2016,09:54:00 PM,02:54:00 AM,0,2038.66,2374.02,8.034,415.420,3.791,36.427,,,27.66,0,,UK_OFF,Permanent,Single
NCRMP_FLK_2016_232,FLK,2016,WaltonSmith,FLK,24.92055,-80.54634,11/14/2016,11/15/2016,10:06:00 PM,03:06:00 AM,0,2031.44,2377.11,8.052,395.686,3.896,36.419,,,27.52,0,,UK_MID,Permanent,Single
NCRMP_FLK_2016_231,FLK,2016,WaltonSmith,FLK,24.93431,-80.56555,11/14/2016,11/15/2016,10:15:00 PM,03:15:00 AM,0,2039.04,2383.22,8.058,390.448,3.862,36.531,,,26.80,0,,UK_IN,Permanent,Single
NCRMP_FLK_2016_230,FLK,2016,WaltonSmith,FLK,25.00508,-80.37280,11/14/2016,11/15/2016,07:45:00 PM,12:45:00 AM,0,2038.02,2373.80,8.037,412.692,3.792,36.433,,,27.54,0,,MR,Permanent,Single
NCRMP_FLK_2016_227,FLK,2016,WaltonSmith,FLK,25.64177,-80.10478,11/14/2016,11/14/2016,01:24:00 PM,06:24:00 PM,0,2052.82,2379.44,8.029,423.235,3.689,36.444,,,26.99,0,,2,Permanent,Single
NCRMP_FLK_2016_226,FLK,2016,WaltonSmith,FLK,25.64521,-80.12708,11/14/2016,11/14/2016,01:11:00 PM,06:11:00 PM,0,2060.00,2392.46,8.040,412.900,3.757,36.340,,,26.81,0,,1,Permanent,Single
NCRMP_FLK_2016_228,FLK,2016,WaltonSmith,FLK,25.64521,-80.08357,11/14/2016,11/14/2016,01:48:00 PM,06:48:00 PM,0,2051.01,2381.96,8.035,416.861,3.739,36.400,,,27.08,0,,3,Permanent,Single
NCRMP_FLK_2016_251,FLK,2016,WaltonSmith,FLK,24.39646,-81.82848,11/15/2016,11/15/2016,05:13:00 PM,10:13:00 PM,0,2031.04,2374.66,8.053,394.677,3.871,36.366,,,27.32,0,,22.5,Permanent,Single
NCRMP_FLK_2016_250,FLK,2016,WaltonSmith,FLK,24.46537,-81.82822,11/15/2016,11/15/2016,05:40:00 PM,10:40:00 PM,0,2034.85,2377.55,8.052,396.225,3.857,36.433,,,27.20,0,,22,Permanent,Single
NCRMP_FLK_2016_255,FLK,2016,WaltonSmith,FLK,24.47682,-81.71770,11/15/2016,11/15/2016,03:22:00 PM,08:22:00 PM,0,2041.22,2378.36,8.044,405.683,3.797,36.479,,,27.12,0,,ws,Permanent,Single
NCRMP_FLK_2016_249,FLK,2016,WaltonSmith,FLK,24.48410,-81.39228,11/15/2016,11/15/2016,11:10:00 AM,04:10:00 PM,0,2028.75,2382.03,8.059,388.123,3.985,36.390,,,27.79,0,,21.5,Permanent,Single
NCRMP_FLK_2016_252,FLK,2016,WaltonSmith,FLK,24.48820,-81.82847,11/15/2016,11/15/2016,05:54:00 PM,10:54:00 PM,0,2046.78,2380.02,8.036,414.814,3.760,36.476,,,27.21,0,,23,Permanent,Single
NCRMP_FLK_2016_253,FLK,2016,WaltonSmith,FLK,24.53683,-81.82801,11/15/2016,11/15/2016,06:29:00 PM,11:29:00 PM,0,2075.11,2368.12,7.991,470.097,3.308,36.631,,,25.83,0,,24,Permanent,Single
NCRMP_FLK_2016_254,FLK,2016,WaltonSmith,FLK,24.54393,-81.42002,11/15/2016,11/15/2016,12:18:00 PM,05:18:00 PM,0,2035.39,2379.39,8.053,394.674,3.872,36.435,,,27.21,0,,21LK,Permanent,Single
NCRMP_FLK_2016_248,FLK,2016,WaltonSmith,FLK,24.57428,-81.41825,11/15/2016,11/15/2016,09:45:00 AM,02:45:00 PM,0,2056.26,2383.38,8.036,415.718,3.680,36.525,,,26.45,0,,20,Permanent,Single
NCRMP_FLK_2016_243,FLK,2016,WaltonSmith,FLK,24.59204,-80.99173,11/15/2016,11/15/2016,05:36:00 AM,10:36:00 AM,0,2027.61,2382.63,8.061,385.916,4.006,36.368,,,27.84,0,,15.5,Permanent,Single
NCRMP_FLK_2016_246,FLK,2016,WaltonSmith,FLK,24.59880,-81.18423,11/15/2016,11/15/2016,06:57:00 AM,11:57:00 AM,0,2038.74,2387.17,8.058,390.699,3.932,36.310,,,27.35,0,,18,Permanent,Single
NCRMP_FLK_2016_247,FLK,2016,WaltonSmith,FLK,24.60963,-81.42109,11/15/2016,11/15/2016,09:29:00 AM,02:29:00 PM,0,2067.64,2346.78,7.952,513.028,3.099,38.113,,,25.87,0,,19,Permanent,Single
NCRMP_FLK_2016_245,FLK,2016,WaltonSmith,FLK,24.63428,-81.19332,11/15/2016,11/15/2016,07:30:00 AM,12:30:00 PM,0,2030.49,2389.89,8.079,368.717,4.031,36.432,,,26.96,0,,17,Permanent,Single
NCRMP_FLK_2016_242,FLK,2016,WaltonSmith,FLK,24.64315,-81.01653,11/15/2016,11/15/2016,05:11:00 AM,10:11:00 AM,0,2030.24,2389.04,8.070,377.930,4.044,36.361,,,27.59,0,,15,Permanent,Single
NCRMP_FLK_2016_244,FLK,2016,WaltonSmith,FLK,24.67193,-81.20485,11/15/2016,11/15/2016,07:52:00 AM,12:52:00 PM,0,2119.27,2415.95,7.996,472.975,3.362,36.676,,,25.37,0,,16,Permanent,Single
NCRMP_FLK_2016_241,FLK,2016,WaltonSmith,FLK,24.67511,-81.02302,11/15/2016,11/15/2016,04:56:00 AM,09:56:00 AM,0,2037.77,2373.20,8.044,404.766,3.775,36.447,,,27.01,0,,14,Permanent,Single
NCRMP_FLK_2016_240,FLK,2016,WaltonSmith,FLK,24.70051,-81.03056,11/15/2016,11/15/2016,04:44:00 AM,09:44:00 AM,0,2031.12,2372.73,8.066,380.134,3.810,36.575,,,26.05,0,,13,Permanent,Single
NCRMP_FLK_2016_239,FLK,2016,WaltonSmith,FLK,24.71244,-80.83143,11/15/2016,11/15/2016,02:24:00 AM,07:24:00 AM,0,2041.57,2395.30,8.061,388.379,3.991,36.427,,,27.53,0,,12,Permanent,Single
NCRMP_FLK_2016_236,FLK,2016,WaltonSmith,FLK,24.71467,-80.69015,11/15/2016,11/15/2016,01:06:00 AM,06:06:00 AM,0,2038.90,2395.14,8.063,386.095,4.017,36.462,,,27.64,0,,9.5,Permanent,Single
NCRMP_FLK_2016_238,FLK,2016,WaltonSmith,FLK,24.75326,-80.84680,11/15/2016,11/15/2016,02:58:00 AM,07:58:00 AM,0,2033.96,2391.27,8.067,381.252,4.024,36.443,,,27.54,0,,11,Permanent,Single
NCRMP_FLK_2016_235,FLK,2016,WaltonSmith,FLK,24.76306,-80.72346,11/15/2016,11/15/2016,12:23:00 AM,05:23:00 AM,0,2037.37,2385.41,8.053,395.404,3.928,36.405,,,27.59,0,,9,Permanent,Single
NCRMP_FLK_2016_237,FLK,2016,WaltonSmith,FLK,24.78427,-80.86132,11/15/2016,11/15/2016,03:18:00 AM,08:18:00 AM,0,2037.31,2388.28,8.075,373.036,3.925,36.508,,,26.31,0,,10,Permanent,Single
NCRMP_FLK_2016_234,FLK,2016,WaltonSmith,FLK,24.79212,-80.74120,11/15/2016,11/15/2016,12:08:00 AM,05:08:00 AM,0,2032.66,2379.55,8.055,392.587,3.902,36.503,,,27.35,0,,8,Permanent,Single
NCRMP_FLK_2016_257,FLK,2016,WaltonSmith,FLK,25.09372,-80.35435,11/18/2016,11/18/2016,12:02:00 PM,05:02:00 PM,0,2149.85,2458.81,8.037,432.805,3.503,36.174,,,23.99,0,,5,Permanent,Single
NCRMP_FLK_2016_256,FLK,2016,WaltonSmith,FLK,25.11000,-80.34804,11/18/2016,11/18/2016,11:45:00 AM,04:45:00 PM,0,2275.82,2527.00,7.945,577.450,2.972,35.393,,,23.51,0,,4,Permanent,Single
NCRMP_FLK_2016_260,FLK,2016,WaltonSmith,FLK,25.29468,-80.16285,11/18/2016,11/18/2016,NA,NA,0,2030.47,2392.66,8.081,366.696,4.066,36.410,,,27.08,0,,EK_OFF,Permanent,Single
NCRMP_FLK_2016_259,FLK,2016,WaltonSmith,FLK,25.31520,-80.19463,11/18/2016,11/18/2016,02:45:00 PM,07:45:00 PM,0,2049.44,2403.46,8.089,362.044,3.956,36.394,,,25.63,0,,EK_MID,Permanent,Single
NCRMP_FLK_2016_258,FLK,2016,WaltonSmith,FLK,25.33449,-80.22672,11/18/2016,11/18/2016,02:26:00 PM,07:26:00 PM,0,2207.37,2503.13,8.029,453.467,3.396,35.650,,,23.08,0,,EK_IN,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.89558,-80.61663,11/21/2016,11/21/2016,12:43:00 PM,05:43:00 PM,0,2075.06,2404.30,8.109,351.034,3.760,34.111,,,23.60,0,,CalVal_S,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.89647,-80.61817,11/21/2016,11/21/2016,12:49:00 PM,05:49:00 PM,0,2077.34,2394.66,8.087,370.186,3.594,34.826,,,23.30,0,,ADCP_S,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.89663,-80.6153,11/21/2016,11/21/2016,12:35:00 PM,05:35:00 PM,0,2070.91,2400.11,8.079,373.662,3.648,36.592,,,23.60,0,,CalVal_SE,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.8977,-80.61817,11/21/2016,11/21/2016,01:17:00 PM,06:17:00 PM,0,2097.40,2407.59,8.056,401.143,3.463,36.356,,,23.20,0,,MapCO2_Buoy,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.8977,-80.61817,11/21/2016,11/21/2016,01:18:00 PM,06:18:00 PM,0,2097.43,2411.22,8.059,397.709,3.502,36.387,,,23.30,0,,MapCO2_Buoy,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.89818,-80.61607,11/21/2016,11/21/2016,12:25:00 PM,05:25:00 PM,0,2092.27,2409.69,8.066,389.499,3.525,36.584,,,23.10,0,,ADCP_NE,Permanent,Single
Calval - Nov2016,FLK,2016,NCRMP,FLK,24.89827,-80.61738,11/21/2016,11/21/2016,12:12:00 PM,05:12:00 PM,0,2087.22,2405.65,8.068,386.559,3.532,36.604,,,23.10,0,,CalVal_N,Permanent,Single
Calval - Dec2016,FLK,2016,NCRMP,FLK,24.8547,-80.56742,12/2/2016,12/2/2016,11:19:00 AM,04:19:00 PM,0,2046.04,2377.72,8.047,402.906,3.738,36.240,,,26.50,0,,Transect4,Permanent,Single
Calval - Dec2016,FLK,2016,NCRMP,FLK,24.8694,-80.58502,12/2/2016,12/2/2016,11:01:00 AM,04:01:00 PM,0,2054.50,2372.20,8.029,423.966,3.587,36.242,,,26.30,0,,Transect3,Permanent,Single
Calval - Dec2016,FLK,2016,NCRMP,FLK,24.88547,-80.6041,12/2/2016,12/2/2016,10:48:00 AM,03:48:00 PM,0,2061.22,2373.94,8.022,432.476,3.536,36.217,,,26.20,0,,Transect2,Permanent,Single
Calval - Dec2016,FLK,2016,NCRMP,FLK,24.89558,-80.61663,12/2/2016,12/2/2016,10:33:00 AM,03:33:00 PM,0,2069.30,2385.32,8.023,432.424,3.568,36.415,,,26.20,0,,CalVal_S,Permanent,Single
Calval - Dec2016,FLK,2016,NCRMP,FLK,24.89647,-80.61817,12/2/2016,12/2/2016,10:39:00 AM,03:39:00 PM,0,2068.44,2383.61,8.025,431.219,3.567,36.216,,,26.20,0,,ADCP_S,Permanent,Single
Calval - Dec2016,FLK,2016,NCRMP,FLK,24.89663,-80.6153,12/2/2016,12/2/2016,10:27:00 AM,03:27:00 PM,0,2070.95,2375.05,8.006,451.954,3.444,36.336,,,26.20,0,,CalVal_SE,Permanent,Single
Calval - Dec2016,FLK,2016,NCRMP,FLK,24.8977,-80.61817,12/2/2016,12/2/2016,10:17:00 AM,03:17:00 PM,0,2066.51,2371.17,8.008,449.565,3.447,36.361,,,26.20,0,,MapCO2_Buoy,Permanent,Single
Calval - Dec2016,FLK,2016,NCRMP,FLK,24.8977,-80.61817,12/2/2016,12/2/2016,10:17:00 AM,03:17:00 PM,0,2068.35,2374.48,8.010,447.704,3.464,36.356,,,26.20,0,,MapCO2_Buoy,Permanent,Single
